head,relation,tail,Label,head_id,relation_id,tail_id,prompt,response,pred_relation,true_relation,verification
Sidney Sheldon,occupation,writer,1,Q105118,P106,Q36180,What is the relationship between 'Sidney Sheldon' and 'writer'?,'Sidney Sheldon' [occupation] 'writer',['occupation'],occupation,"['True. Reason: Sidney Sheldon is a well-known writer, known for his best-selling novels and screenplays.']"
Zooey Deschanel,country of citizenship,United States of America,1,Q191719,P27,Q30,What is the relationship between 'Zooey Deschanel' and 'United States of America'?,'Zooey Deschanel' [country of citizenship] 'United States of America',['country of citizenship'],country of citizenship,"['True. Reason: Zooey Deschanel is an American actress and singer, so it is true that her country of citizenship is the United States of America.']"
Leopold von Ranke,member of,Hungarian Academy of Sciences,1,Q77184,P463,Q265058,What is the relationship between 'Leopold von Ranke' and 'Hungarian Academy of Sciences'?,'Leopold von Ranke' [corresponding member of] 'Hungarian Academy of Sciences',['corresponding member of'],member of,"['True. Reason: Leopold von Ranke was indeed a corresponding member of the Hungarian Academy of Sciences, as he was a prominent German historian with international recognition and connections.']"
Paul Krugman,occupation,university teacher,1,Q131112,P106,Q1622272,What is the relationship between 'Paul Krugman' and 'university teacher'?,'Paul Krugman' [occupation] 'university teacher',['occupation'],occupation,"['True. Reason: Paul Krugman is a well-known economist and professor, so it is true that he is a university teacher.']"
Mel Gibson,country of citizenship,Austria,0,Q42229,P27,Q40,What is the relationship between 'Mel Gibson' and 'Austria'?,'Mel Gibson' [country of citizenship] 'Austria',['country of citizenship'],relationship is ambiguous,['False. Reason: Mel Gibson is not a citizen of Austria; he was born in the United States and became a citizen of both the United States and Ireland through naturalization.']
Kid Cudi,country of citizenship,France,0,Q299138,P27,Q142,What is the relationship between 'Kid Cudi' and 'France'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Albert Einstein,religion,Islam,0,Q937,P140,Q432,What is the relationship between 'Albert Einstein' and 'Islam'?,'Albert Einstein' [religion] 'Islam',['religion'],relationship is ambiguous,['False. Reason: Albert Einstein was Jewish and did not practice Islam.']
George Henschel,country of citizenship,Australia,0,Q64238,P27,Q408,What is the relationship between 'George Henschel' and 'Australia'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Pavel Jozef Šafárik,country of citizenship,Holy Roman Empire,0,Q158354,P27,Q12548,What is the relationship between 'Pavel Jozef Šafárik' and 'Holy Roman Empire'?,'Pavel Jozef Šafárik' [educated at] 'Holy Roman Empire',['educated at'],relationship is ambiguous,"['False. Reason: Pavel Jozef Šafárik was a Slovak poet, philologist, and historian who lived in the 19th century and he could not have been educated at the Holy Roman Empire since the Holy Roman Empire ceased to exist in 1806.']"
Charles Aznavour,occupation,screenwriter,1,Q1785,P106,Q28389,What is the relationship between 'Charles Aznavour' and 'screenwriter'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Jodie Foster,occupation,stage actor,0,Q41351,P106,Q2259451,What is the relationship between 'Jodie Foster' and 'stage actor'?,'Jodie Foster' [field of work] 'stage actor',['field of work'],relationship is ambiguous,"['False. Reason: Jodie Foster is not primarily known for her work as a stage actor. She is predominantly recognized as a film actress, director, and producer.']"
Ralph Waldo Emerson,occupation,biographer,1,Q48226,P106,Q864380,What is the relationship between 'Ralph Waldo Emerson' and 'biographer'?,'Ralph Waldo Emerson' [notable works] 'biographer',['notable works'],occupation,"['False. Reason: Ralph Waldo Emerson is not primarily known as a biographer; he was a philosopher, essayist, and poet, not a biographer.']"
Henry Wadsworth Longfellow,country of citizenship,Ireland,0,Q152513,P27,Q27,What is the relationship between 'Henry Wadsworth Longfellow' and 'Ireland'?,'Henry Wadsworth Longfellow' [visited] 'Ireland',['visited'],relationship is ambiguous,['False. Reason: Henry Wadsworth Longfellow was an American poet who lived in the 19th century and there is no known record or evidence that he visited Ireland during his lifetime.']
W. H. Auden,"languages spoken, written, or signed",Hebrew,0,Q178698,P1412,Q9288,What is the relationship between 'W. H. Auden' and 'Hebrew'?,"'W. H. Auden' [languages spoken, written, or signed] 'Hebrew'","['languages spoken, written, or signed']",relationship is ambiguous,"['False. Reason: W. H. Auden was known to have a deep knowledge of German, French, and Spanish, among other languages, but there is no evidence to suggest that he spoke, wrote, or signed in Hebrew.']"
Beth Hart,genre,psychedelic rock,0,Q204804,P136,Q206159,What is the relationship between 'Beth Hart' and 'psychedelic rock'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Nazi Germany,official language,Russian,0,Q7318,P37,Q7737,What is the relationship between 'Nazi Germany' and 'Russian'?,'Nazi Germany' [enemy] 'Russian',['enemy'],relationship is ambiguous,"['False. Reason: Nazi Germany was enemies with the Soviet Union, which is the predecessor of modern day Russia. However, it would be inaccurate to say that Nazi Germany was enemies with ""Russian"" as a standalone entity.']"
Jack White,occupation,actor,1,Q272031,P106,Q33999,What is the relationship between 'Jack White' and 'actor'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Jon Bon Jovi,country of citizenship,Egypt,0,Q150916,P27,Q79,What is the relationship between 'Jon Bon Jovi' and 'Egypt'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Tuvalu,continent,Africa,0,Q672,P30,Q15,What is the relationship between 'Tuvalu' and 'Africa'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Natalie Portman,country of citizenship,United Kingdom,0,Q37876,P27,Q145,What is the relationship between 'Natalie Portman' and 'United Kingdom'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Darius Milhaud,"languages spoken, written, or signed",German,0,Q186264,P1412,Q188,What is the relationship between 'Darius Milhaud' and 'German'?,"'Darius Milhaud' [language spoken, written, or signed] 'German'","['language spoken, written, or signed']",relationship is ambiguous,"['False. Reason: Darius Milhaud was a French composer, not German.']"
D. H. Lawrence,occupation,diarist,0,Q34970,P106,Q18939491,What is the relationship between 'D. H. Lawrence' and 'diarist'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Vladimir Obruchev,country of citizenship,Holy Roman Empire,0,Q359568,P27,Q12548,What is the relationship between 'Vladimir Obruchev' and 'Holy Roman Empire'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
James D. Watson,place of birth,Berlin,0,Q83333,P19,Q64,What is the relationship between 'James D. Watson' and 'Berlin'?,'James D. Watson' [influenced by] 'Berlin',['influenced by'],relationship is ambiguous,"['False. Reason: James D. Watson is a biologist and co-discoverer of the structure of DNA, whereas Berlin is a city in Germany. There is no direct relationship between James D. Watson and the city of Berlin such as being influenced by it.']"
Aaliyah,record label,Mercury Records,0,Q11617,P264,Q165745,What is the relationship between 'Aaliyah' and 'Mercury Records'?,'Aaliyah' [record label] 'Mercury Records',['record label'],relationship is ambiguous,"[""False. Reason: Aaliyah's relationship with Mercury Records is not correct as she was signed to Blackground Records and Atlantic Records during her music career.""]"
Thomas Carlyle,"languages spoken, written, or signed",English,1,Q151403,P1412,Q1860,What is the relationship between 'Thomas Carlyle' and 'English'?,"'Thomas Carlyle' [languages spoken, written, or signed] 'English'","['languages spoken, written, or signed']","languages spoken, written, or signed","['True. Reason: Thomas Carlyle was a Scottish philosopher, satirical writer, essayist, translator, historian, mathematician, and teacher whose native language was English. Therefore, it is true that Thomas Carlyle spoke, wrote, or signed English.']"
Ayọ,record label,Virgin Records,0,Q242110,P264,Q203059,What is the relationship between 'Ayọ' and 'Virgin Records'?,'Ayọ' [record label] 'Virgin Records',['record label'],relationship is ambiguous,"['True. Reason: It is common for musicians to be signed to record labels, and Virgin Records is a well-known record label that has signed many artists, so it is plausible for Ayọ to have a relationship with Virgin Records as her record label.']"
Zdeněk Nejedlý,place of death,Hamburg,0,Q169038,P20,Q1055,What is the relationship between 'Zdeněk Nejedlý' and 'Hamburg'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Gloria Estefan,record label,Epic,1,Q184697,P264,Q216364,What is the relationship between 'Gloria Estefan' and 'Epic'?,'Gloria Estefan' [record label] 'Epic',['record label'],record label,['False. Reason: Gloria Estefan is not associated with the record label Epic.']
Leonardo da Vinci,occupation,writer,0,Q762,P106,Q36180,What is the relationship between 'Leonardo da Vinci' and 'writer'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Ruslana,occupation,singer,1,Q129119,P106,Q177220,What is the relationship between 'Ruslana' and 'singer'?,'Ruslana' [occupation] 'singer',['occupation'],occupation,"['True. Reason: It is common knowledge that singers have the occupation of singing, hence it is true that Ruslana is a singer.']"
Natasha Shneider,country of citizenship,Soviet Union,1,Q432421,P27,Q15180,What is the relationship between 'Natasha Shneider' and 'Soviet Union'?,'Natasha Shneider' [country of origin] 'Soviet Union',['country of origin'],country of citizenship,"['True. Reason: Natasha Shneider was born in the Soviet Union, so it is true that her country of origin is the Soviet Union based on common knowledge.']"
United States of America,diplomatic relation,Ireland,1,Q30,P530,Q27,What is the relationship between 'United States of America' and 'Ireland'?,'United States of America' [diplomatic relation] 'Ireland',['diplomatic relation'],diplomatic relation,"[""True. Reason: The United States of America and Ireland have established diplomatic relations, as both countries have embassies in each other's capitals and engage in diplomatic exchanges.""]"
Dalida,country of citizenship,Canada,0,Q539171,P27,Q16,What is the relationship between 'Dalida' and 'Canada'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Germany,diplomatic relation,Mongolia,1,Q183,P530,Q711,What is the relationship between 'Germany' and 'Mongolia'?,'Germany' [diplomatic relation] 'Mongolia',['diplomatic relation'],diplomatic relation,"['True. Reason: It is common for countries to have diplomatic relations with each other in order to facilitate communication, negotiations, and cooperation between governments. Germany and Mongolia are both sovereign states and it is likely that they have established diplomatic relations with each other.']"
Federated States of Micronesia,official language,Arabic,0,Q702,P37,Q13955,What is the relationship between 'Federated States of Micronesia' and 'Arabic'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Gene Autry,genre,hard rock,0,Q342723,P136,Q83270,What is the relationship between 'Gene Autry' and 'hard rock'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Paula Abdul,country of citizenship,Japan,0,Q185465,P27,Q17,What is the relationship between 'Paula Abdul' and 'Japan'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Finland,member of,Organisation for Economic Cooperation and Development,1,Q33,P463,Q41550,What is the relationship between 'Finland' and 'Organisation for Economic Cooperation and Development'?,'Finland' [member of] 'Organisation for Economic Cooperation and Development',['member of'],member of,['True. Reason: Finland is indeed a member of the Organisation for Economic Cooperation and Development (OECD).']
Adam Ant,record label,Parlophone,0,Q348658,P264,Q208909,What is the relationship between 'Adam Ant' and 'Parlophone'?,'Adam Ant' [record label] 'Parlophone',['record label'],relationship is ambiguous,"['True. Reason: Adam Ant was signed to Parlophone, a British record label, in the 1990s.']"
Algeria,continent,Oceania,0,Q262,P30,Q538,What is the relationship between 'Algeria' and 'Oceania'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Jacques Rivette,influenced by,Jean Cocteau,1,Q167475,P737,Q83158,What is the relationship between 'Jacques Rivette' and 'Jean Cocteau'?,'Jacques Rivette' [influenced by] 'Jean Cocteau',['influenced by'],influenced by,"[""True. Reason: Jacques Rivette was a French film director who was influenced by the work of Jean Cocteau, a prominent French artist, poet, and filmmaker. Cocteau's innovative and surrealist approach to cinema had a significant impact on Rivette's own filmmaking style and artistic vision. Therefore, it can be stated that Jacques Rivette was influenced by Jean Cocteau.""]"
Amy Lee,country of citizenship,Japan,0,Q172632,P27,Q17,What is the relationship between 'Amy Lee' and 'Japan'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Chicago,country,France,0,Q1297,P17,Q142,What is the relationship between 'Chicago' and 'France'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Condoleezza Rice,occupation,university teacher,1,Q47216,P106,Q1622272,What is the relationship between 'Condoleezza Rice' and 'university teacher'?,'Condoleezza Rice' [occupation] 'university teacher',['occupation'],occupation,"['False. Reason: Condoleezza Rice is not primarily known for being a university teacher, but rather as a political scientist, diplomat, and former United States Secretary of State. While she may have taught at universities as part of her career, her occupation is not defined solely as a university teacher.']"
Max Frisch,genre,short story,0,Q115483,P136,Q49084,What is the relationship between 'Max Frisch' and 'short story'?,'Max Frisch' [genre] 'short story',['genre'],relationship is ambiguous,"['False. Reason: Max Frisch was a Swiss playwright and novelist, not specifically known for writing short stories.']"
Romania,diplomatic relation,Hungary,1,Q218,P530,Q28,What is the relationship between 'Romania' and 'Hungary'?,'Romania' [neighbouring country] 'Hungary',['neighbouring country'],diplomatic relation,"['True. Reason: Romania and Hungary share a common border, therefore they are neighboring countries.']"
Theodore Roosevelt,occupation,novelist,0,Q33866,P106,Q6625963,What is the relationship between 'Theodore Roosevelt' and 'novelist'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Eugen Rosenstock-Huessy,place of birth,Paris,0,Q66732,P19,Q90,What is the relationship between 'Eugen Rosenstock-Huessy' and 'Paris'?,'Eugen Rosenstock-Huessy' [residence] 'Paris',['residence'],relationship is ambiguous,"['False. Reason: Eugen Rosenstock-Huessy did not reside in Paris. He was a German-born social philosopher and jurist who lived in various places like Germany, the United States, and Switzerland, but not in Paris.']"
Solomon Islands,member of,International Finance Corporation,1,Q685,P463,Q656801,What is the relationship between 'Solomon Islands' and 'International Finance Corporation'?,Relationship is ambiguous,['relationship is ambiguous'],member of,['relationship is ambiguous']
Paul Reiser,occupation,essayist,1,Q430922,P106,Q11774202,What is the relationship between 'Paul Reiser' and 'essayist'?,Relationship is ambiguous.,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Robert Musil,influenced by,James Joyce,0,Q78487,P737,Q6882,What is the relationship between 'Robert Musil' and 'James Joyce'?,'Robert Musil' [influenced by] 'James Joyce',['influenced by'],relationship is ambiguous,"[""False. Reason: Robert Musil was not influenced by James Joyce as Musil's major works were published before Joyce's major works.""]"
James Brown,country of citizenship,Russia,0,Q5950,P27,Q159,What is the relationship between 'James Brown' and 'Russia'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Ivan Urgant,country of citizenship,Georgia,0,Q442830,P27,Q230,What is the relationship between 'Ivan Urgant' and 'Georgia'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Nepal,diplomatic relation,Russia,1,Q837,P530,Q159,What is the relationship between 'Nepal' and 'Russia'?,'Nepal' [diplomatic relation] 'Russia',['diplomatic relation'],diplomatic relation,"['True. Reason: It is common for countries to have diplomatic relations with each other, so it is reasonable to assume that Nepal has diplomatic relations with Russia.']"
Maldives,member of,UNESCO,1,Q826,P463,Q7809,What is the relationship between 'Maldives' and 'UNESCO'?,'Maldives' [member of] 'UNESCO',['member of'],member of,"['True. Reason: The Maldives is a member of UNESCO, as UNESCO is a United Nations agency that focuses on promoting international collaboration in education, science, culture, and communication, and the Maldives is an active member of this organization.']"
Herbert Grönemeyer,"languages spoken, written, or signed",German,1,Q275247,P1412,Q188,What is the relationship between 'Herbert Grönemeyer' and 'German'?,"'Herbert Grönemeyer' [languages spoken, written, or signed] 'German'","['languages spoken, written, or signed']","languages spoken, written, or signed","['True. Reason: Herbert Grönemeyer is a German musician, actor, and singer-songwriter, so it is reasonable to assume that he speaks, writes, or signs in German.']"
John Cale,occupation,autobiographer,1,Q45909,P106,Q18814623,What is the relationship between 'John Cale' and 'autobiographer'?,'John Cale' [notable works] 'autobiographer',['notable works'],occupation,['False. Reason: John Cale is a musician and not primarily known as an autobiographer.']
Willie Nelson,record label,EMI,0,Q206112,P264,Q183412,What is the relationship between 'Willie Nelson' and 'EMI'?,'Willie Nelson' [employer] 'EMI',['employer'],relationship is ambiguous,"['False. Reason: Willie Nelson is a musician, singer, and songwriter who has been associated with various record labels throughout his career, but EMI is not known to be one of them.']"
Jordin Sparks,unmarried partner,Jada Pinkett Smith,0,Q215300,P451,Q228787,What is the relationship between 'Jordin Sparks' and 'Jada Pinkett Smith'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Mikhail Lermontov,country of citizenship,Russian Empire,1,Q46599,P27,Q34266,What is the relationship between 'Mikhail Lermontov' and 'Russian Empire'?,'Mikhail Lermontov' [country of citizenship] 'Russian Empire',['country of citizenship'],country of citizenship,"['True. Reason: Mikhail Lermontov was a Russian writer, poet, and painter who was born in Moscow, which was part of the Russian Empire during his lifetime.']"
Antonin Artaud,occupation,playwright,1,Q187166,P106,Q214917,What is the relationship between 'Antonin Artaud' and 'playwright'?,'Antonin Artaud' [occupation] 'playwright',['occupation'],occupation,"['True. Reason: Antonin Artaud was a French playwright, poet, actor, and theatre director, known for his significant contributions to the theatre world.']"
Charles Dickens,country of citizenship,Russian Empire,0,Q5686,P27,Q34266,What is the relationship between 'Charles Dickens' and 'Russian Empire'?,'Charles Dickens' [narrative location] 'Russian Empire',['narrative location'],relationship is ambiguous,"['False. Reason: Charles Dickens was an English novelist and his works are primarily based in England, so it is unlikely that he would have narrative locations set in the Russian Empire.']"
Mike Myers,country of citizenship,Germany,0,Q185724,P27,Q183,What is the relationship between 'Mike Myers' and 'Germany'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Gottfried Wilhelm Leibniz,"languages spoken, written, or signed",Czech,0,Q9047,P1412,Q9056,What is the relationship between 'Gottfried Wilhelm Leibniz' and 'Czech'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Claudio Magris,genre,poetry,0,Q274404,P136,Q482,What is the relationship between 'Claudio Magris' and 'poetry'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Richard Wagner,place of birth,Prague,0,Q1511,P19,Q1085,What is the relationship between 'Richard Wagner' and 'Prague'?,'Richard Wagner' [residence] 'Prague',['residence'],relationship is ambiguous,['False. Reason: Richard Wagner did not reside in Prague. He spent most of his life in Germany and Switzerland.']
Barry Manilow,country of citizenship,Germany,0,Q302762,P27,Q183,What is the relationship between 'Barry Manilow' and 'Germany'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Charlotte Gainsbourg,place of birth,Moscow,0,Q276005,P19,Q649,What is the relationship between 'Charlotte Gainsbourg' and 'Moscow'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Seamus Heaney,country of citizenship,Canada,0,Q93356,P27,Q16,What is the relationship between 'Seamus Heaney' and 'Canada'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Kenny Rogers,country of citizenship,Kingdom of the Netherlands,0,Q217160,P27,Q29999,What is the relationship between 'Kenny Rogers' and 'Kingdom of the Netherlands'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Paula Abdul,country of citizenship,Belgium,0,Q185465,P27,Q31,What is the relationship between 'Paula Abdul' and 'Belgium'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Leo Strauss,educated at,Cornell University,0,Q77144,P69,Q49115,What is the relationship between 'Leo Strauss' and 'Cornell University'?,'Leo Strauss' [educated at] 'Cornell University',['educated at'],relationship is ambiguous,['False. Reason: Leo Strauss was not educated at Cornell University. He actually received his undergraduate education at the University of Marburg in Germany and his doctoral degree from the University of Hamburg.']
Eduard Limonov,place of death,Paris,0,Q295537,P20,Q90,What is the relationship between 'Eduard Limonov' and 'Paris'?,'Eduard Limonov' [residence] 'Paris',['residence'],relationship is ambiguous,"['False. Reason: Eduard Limonov, a Russian writer and political dissident, was born and spent the majority of his life in Moscow, Russia. He is not known to have a residence in Paris.']"
W. H. Auden,spouse,John Updike,0,Q178698,P26,Q105756,What is the relationship between 'W. H. Auden' and 'John Updike'?,'W. H. Auden' [influenced by] 'John Updike',['influenced by'],relationship is ambiguous,"['False. Reason: W. H. Auden was born in 1907, while John Updike was born in 1932. Thus, it is not possible for Auden to have been influenced by John Updike.']"
Meaghan Jette Martin,country of citizenship,Taiwan,0,Q230395,P27,Q865,What is the relationship between 'Meaghan Jette Martin' and 'Taiwan'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Dmitry Medvedev,residence,Saint Petersburg,1,Q23530,P551,Q656,What is the relationship between 'Dmitry Medvedev' and 'Saint Petersburg'?,'Dmitry Medvedev' [place of birth] 'Saint Petersburg',['place of birth'],residence,"['True. Reason: Dmitry Medvedev was born in Saint Petersburg, Russia, so the relationship ""Dmitry Medvedev [place of birth] Saint Petersburg"" is true based on common knowledge.']"
Portugal,diplomatic relation,Angola,1,Q45,P530,Q916,What is the relationship between 'Portugal' and 'Angola'?,'Portugal' [colonizer] 'Angola',['colonizer'],diplomatic relation,"['True. Reason: Portugal colonized Angola during the Age of Discovery in the 15th century, making it a former colony of Portugal.']"
J. M. Coetzee,religion,Anglicanism,0,Q43293,P140,Q6423963,What is the relationship between 'J. M. Coetzee' and 'Anglicanism'?,'J. M. Coetzee' [religion] 'Anglicanism',['religion'],relationship is ambiguous,"['False. Reason: J.M. Coetzee is known for being private about his personal life and beliefs, and there is no strong evidence to support that he follows Anglicanism or any other specific religion.']"
Ukraine,diplomatic relation,North Macedonia,1,Q212,P530,Q221,What is the relationship between 'Ukraine' and 'North Macedonia'?,'Ukraine' [diplomatic relation] 'North Macedonia',['diplomatic relation'],diplomatic relation,"['False. Reason: Ukraine and North Macedonia have established diplomatic relations, hence the statement is true.']"
Guglielmo Marconi,country of citizenship,United States of America,0,Q36488,P27,Q30,What is the relationship between 'Guglielmo Marconi' and 'United States of America'?,'Guglielmo Marconi' [diplomatic relation] 'United States of America',['diplomatic relation'],relationship is ambiguous,"['False. Reason: Guglielmo Marconi was an Italian inventor and electrical engineer known for his pioneering work on long-distance radio transmission. There is no diplomatic relation between individuals and countries in general. Diplomatic relations are established between countries, not individuals.']"
Heinrich Wilhelm Gottfried von Waldeyer-Hartz,place of death,Berlin,1,Q76772,P20,Q64,What is the relationship between 'Heinrich Wilhelm Gottfried von Waldeyer-Hartz' and 'Berlin'?,'Heinrich Wilhelm Gottfried von Waldeyer-Hartz' [place of birth] 'Berlin',['place of birth'],place of death,"['True. Reason: Heinrich Wilhelm Gottfried von Waldeyer-Hartz was indeed born in Berlin, as he was a German anatomist who was born on October 6, 1836, in Berlin, Germany.']"
Arista,country,Canada,0,Q664167,P17,Q16,What is the relationship between 'Arista' and 'Canada'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Michael Cera,occupation,character actor,1,Q309555,P106,Q948329,What is the relationship between 'Michael Cera' and 'character actor'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Kid Rock,country of citizenship,Austria,0,Q158175,P27,Q40,What is the relationship between 'Kid Rock' and 'Austria'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Christina Milian,country of citizenship,India,0,Q230501,P27,Q668,What is the relationship between 'Christina Milian' and 'India'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Avicii,record label,Columbia Records,0,Q505476,P264,Q183387,What is the relationship between 'Avicii' and 'Columbia Records'?,'Avicii' [record label] 'Columbia Records',['record label'],relationship is ambiguous,"['False. Reason: Avicii was signed to PRMD Music and later on to Universal Music Group, not Columbia Records.']"
Harry Connick Jr.,genre,country music,0,Q313755,P136,Q83440,What is the relationship between 'Harry Connick Jr.' and 'country music'?,'Harry Connick Jr.' [genre] 'country music',['genre'],relationship is ambiguous,"['False. Reason: Harry Connick Jr. is known primarily as a jazz and pop singer, not a country music singer.']"
Donald Knuth,"languages spoken, written, or signed",Italian,0,Q17457,P1412,Q652,What is the relationship between 'Donald Knuth' and 'Italian'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Tito Jackson,country of citizenship,Spain,0,Q336222,P27,Q29,What is the relationship between 'Tito Jackson' and 'Spain'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Edvard Radzinsky,occupation,presenter,1,Q283859,P106,Q13590141,What is the relationship between 'Edvard Radzinsky' and 'presenter'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Yo-Yo Ma,record label,EMI,0,Q234891,P264,Q183412,What is the relationship between 'Yo-Yo Ma' and 'EMI'?,'Yo-Yo Ma' [record label] 'EMI',['record label'],relationship is ambiguous,"['False. Reason: Yo-Yo Ma is a renowned cellist, not a recording artist, so it is unlikely for him to have a direct record label relationship with EMI.']"
Sri Lanka,member of,International Centre for Settlement of Investment Disputes,1,Q854,P463,Q899770,What is the relationship between 'Sri Lanka' and 'International Centre for Settlement of Investment Disputes'?,'Sri Lanka' [member of] 'International Centre for Settlement of Investment Disputes',['member of'],member of,"['False. Reason: Sri Lanka is not a member of the International Centre for Settlement of Investment Disputes (ICSID). ICSID is an organization established under the Convention on the Settlement of Investment Disputes between States and Nationals of Other States (ICSID Convention), and membership is limited to countries that have ratified the Convention, which Sri Lanka has not done.']"
Marietta Shaginyan,place of birth,Paris,0,Q440996,P19,Q90,What is the relationship between 'Marietta Shaginyan' and 'Paris'?,'Marietta Shaginyan' [residence] 'Paris',['residence'],relationship is ambiguous,"['False. Reason: Marietta Shaginyan, a Russian writer, is primarily associated with Moscow, Russia where she spent most of her life. There is no known significant connection between Marietta Shaginyan and Paris in terms of residence.']"
Slovenia,continent,North America,0,Q215,P30,Q49,What is the relationship between 'Slovenia' and 'North America'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Aleksandr Solzhenitsyn,occupation,journalist,0,Q34474,P106,Q1930187,What is the relationship between 'Aleksandr Solzhenitsyn' and 'journalist'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Anatole Abragam,"languages spoken, written, or signed",French,1,Q487491,P1412,Q150,What is the relationship between 'Anatole Abragam' and 'French'?,"'Anatole Abragam' [languages spoken, written, or signed] 'French'","['languages spoken, written, or signed']","languages spoken, written, or signed","['True. Reason: Anatole Abragam is a renowned physicist and academic who was born in France, therefore it is reasonable to assume that he speaks French.']"
Ike Turner,spouse,Elvis Presley,0,Q208871,P26,Q303,What is the relationship between 'Ike Turner' and 'Elvis Presley'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Václav Havel,country of citizenship,Switzerland,0,Q36233,P27,Q39,What is the relationship between 'Václav Havel' and 'Switzerland'?,'Václav Havel' [diplomatic relation] 'Switzerland',['diplomatic relation'],relationship is ambiguous,"['False. Reason: Václav Havel was a Czech politician and playwright, not a diplomat, so he did not have a diplomatic relationship with Switzerland.']"
Ian McEwan,religion,atheism,1,Q190379,P140,Q7066,What is the relationship between 'Ian McEwan' and 'atheism'?,'Ian McEwan' [religion] 'atheism',['religion'],religion,"['True. Reason: Ian McEwan is known for being a professed atheist, openly discussing his lack of belief in a higher power in various interviews and writings.']"
Rihanna,occupation,businessperson,1,Q36844,P106,Q43845,What is the relationship between 'Rihanna' and 'businessperson'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
