head,relation,tail,prompt,response,pred_relation,true_relation,verification,pred_verification,pred_relation_2
Hughie Ferguson,is affiliated to,Motherwell F.C.,What is the relationship between 'Hughie Ferguson' and 'Motherwell F.C.'?,'Hughie Ferguson' [played for] 'Motherwell F.C.',['played for'],is affiliated to,['True. Reason: Hughie Ferguson is a former Scottish footballer who played for Motherwell F.C. during his career.'],['true'],['played for']
Vladimir But,plays for,OFI Crete,What is the relationship between 'Vladimir But' and 'OFI Crete'?,'Vladimir But' [plays for] 'OFI Crete',['plays for'],plays for,['False. Reason: Vladimir But does not play for OFI Crete.'],['false'],['plays for']
Leandro Fonseca (footballer born 1975),plays for,FC Carl Zeiss Jena,What is the relationship between 'Leandro Fonseca (footballer born 1975)' and 'FC Carl Zeiss Jena'?,'Leandro Fonseca (footballer born 1975)' [plays for] 'FC Carl Zeiss Jena',['plays for'],plays for,"[""False. Reason: Leandro Fonseca, the footballer born in 1975, does not play for FC Carl Zeiss Jena. It can be verified by checking current team rosters or recent news articles about the player's career.""]",['false'],['is affiliated to']
"Ipswich, Massachusetts",is located in,United States,"What is the relationship between 'Ipswich, Massachusetts' and 'United States'?","'Ipswich, Massachusetts' [is located in] 'United States'",['is located in'],is located in,"['True. Reason: Ipswich, Massachusetts is a town located in the United States, specifically in the state of Massachusetts.']",['true'],"['is located in', 'is located in']"
Tudorel Stoica,is affiliated to,F.C. Steaua Bucureşti,What is the relationship between 'Tudorel Stoica' and 'F.C. Steaua Bucureşti'?,'Tudorel Stoica' [is affiliated to] 'F.C. Steaua Bucureşti',['is affiliated to'],is affiliated to,"['True. Reason: Tudorel Stoica is a former Romanian footballer who has been affiliated and associated with F.C. Steaua Bucureşti in various capacities, such as being a player, coach, or staff member, which establishes a valid relationship between the two entities.']",['true'],"['is affiliated to', 'plays for']"
Dan Salvemini,is affiliated to,San Jose Earthquakes (1974–88),What is the relationship between 'Dan Salvemini' and 'San Jose Earthquakes (1974–88)'?,'Dan Salvemini' [played for] 'San Jose Earthquakes (1974–88)',['played for'],is affiliated to,['False. Reason: Dan Salvemini did not play for the San Jose Earthquakes (1974-88) during his career as there is no record or information available to support this relationship.'],['false'],['played for']
Andrzej Pałasz,plays for,Bursaspor,What is the relationship between 'Andrzej Pałasz' and 'Bursaspor'?,'Andrzej Pałasz' [plays for] 'Bursaspor',['plays for'],plays for,"['False. Reason: Andrzej Pałasz is not a professional soccer player, so he does not play for Bursaspor or any other soccer team.']",['false'],['plays for']
Andrew Garfield,acted in,Red Riding,What is the relationship between 'Andrew Garfield' and 'Red Riding'?,'Andrew Garfield' [acted in] 'Red Riding',['acted in'],acted in,"['False. Reason: Andrew Garfield did not act in the TV series ""Red Riding.""']",['false'],['acted in']
Ratko Varda,is affiliated to,Beşiktaş men's basketball team,What is the relationship between 'Ratko Varda' and 'Beşiktaş men's basketball team'?,'Ratko Varda' [plays for] 'Beşiktaş men's basketball team',['plays for'],is affiliated to,"[""False. Reason: Ratko Varda currently does not play for Beşiktaş men's basketball team.""]",['false'],['plays for']
Kwame Watson Siriboe,plays for,Connecticut Huskies,What is the relationship between 'Kwame Watson Siriboe' and 'Connecticut Huskies'?,'Kwame Watson Siriboe' [played for] 'Connecticut Huskies',['played for'],plays for,"['False. Reason: Kwame Watson-Siriboe did not play for Connecticut Huskies. He is a professional soccer player, not a basketball player, and there is no known connection between him and the Connecticut Huskies basketball team.']",['false'],['played for']
Blair Underwood,acted in,Malibu's Most Wanted,What is the relationship between 'Blair Underwood' and 'Malibu's Most Wanted'?,'Blair Underwood' [acted in] 'Malibu's Most Wanted',['acted in'],acted in,"['True. Reason: Blair Underwood is indeed a well-known actor who appeared in the movie ""Malibu\'s Most Wanted.""']",['true'],"['acted in', 'acted in']"
Leandro Rinaudo,is affiliated to,Salernitana Calcio 1919,What is the relationship between 'Leandro Rinaudo' and 'Salernitana Calcio 1919'?,'Leandro Rinaudo' [plays for] 'Salernitana Calcio 1919',['plays for'],is affiliated to,"['True. Reason: Leandro Rinaudo is indeed a professional footballer who currently plays for Salernitana Calcio 1919, as listed in the knowledge graph of football players and clubs.']",['true'],"['plays for', 'plays for']"
Ariclenes da Silva Ferreira,is affiliated to,AZ Alkmaar,What is the relationship between 'Ariclenes da Silva Ferreira' and 'AZ Alkmaar'?,'Ariclenes da Silva Ferreira' [plays for] 'AZ Alkmaar',['plays for'],is affiliated to,['False. Reason: Ariclenes da Silva Ferreira does not play for AZ Alkmaar. This specific relationship does not exist in the knowledge graph.'],['false'],['plays for']
Nayim,plays for,Spain national under 20 football team,What is the relationship between 'Nayim' and 'Spain national under 20 football team'?,'Nayim' [played for] 'Spain national under 20 football team',['played for'],plays for,"['False. Reason: This relationship is unlikely to be true, as Nayim is a retired footballer who played for the Spanish national team, not the under-20 team specifically.']",['false'],['played for']
Craig Armstrong (footballer),plays for,Boston United F.C.,What is the relationship between 'Craig Armstrong (footballer)' and 'Boston United F.C.'?,'Craig Armstrong (footballer)' [plays for] 'Boston United F.C.',['plays for'],plays for,"['False. Reason: As of my last update, there is no known relationship between Craig Armstrong (footballer) and Boston United F.C. Craig Armstrong may not be associated with that football club.']",['false'],['played for']
Dan Castellaneta,acted in,The Return of Jafar,What is the relationship between 'Dan Castellaneta' and 'The Return of Jafar'?,'Dan Castellaneta' [acted in] 'The Return of Jafar',['acted in'],acted in,"[""False. Reason: Dan Castellaneta did not act in The Return of Jafar. The character Genie in The Return of Jafar was voiced by Dan Castellaneta's co-star from The Simpsons, Dan's friend and colleague Robin Williams.""]",['false'],['voiced']
André Martins,is affiliated to,Sporting Clube de Portugal,What is the relationship between 'André Martins' and 'Sporting Clube de Portugal'?,'André Martins' [played for] 'Sporting Clube de Portugal',['played for'],is affiliated to,['True. Reason: André Martins is a professional football player who has played for Sporting Clube de Portugal in the past.'],['true'],['plays for']
Gerry Mulligan,has musical role,wordnet piano 103928116,What is the relationship between 'Gerry Mulligan' and 'wordnet piano 103928116'?,'Gerry Mulligan' [has musical role] 'wordnet piano 103928116',['has musical role'],has musical role,['False. Reason: This relationship seems to be incorrectly formatted. It appears to combine a person (Gerry Mulligan) with a musical role with an external concept (WordNet ID for piano). The relationship between Gerry Mulligan and a WordNet ID for a piano does not make sense in the context of a knowledge graph.'],['false'],['has musical role']
Paul Smith (rock vocalist),has musical role,wordnet guitar 103467517,What is the relationship between 'Paul Smith (rock vocalist)' and 'wordnet guitar 103467517'?,'Paul Smith (rock vocalist)' [has musical role] 'wordnet guitar 103467517',['has musical role'],has musical role,"['False. Reason: Paul Smith is not a rock vocalist known in the music industry, and wordnet guitar 103467517 does not seem to be a valid or recognized entity in the context of musical roles or the relationship between a rock vocalist and a guitar.']",['false'],['has musical role']
Peter Larsson (footballer born 1984),has gender,male,What is the relationship between 'Peter Larsson (footballer born 1984)' and 'male'?,'Peter Larsson (footballer born 1984)' [has gender] 'male',['has gender'],has gender,"['True. Reason: Peter Larsson, being a male, is commonly associated with the gender ""male"".']",['true'],"['has gender', 'has gender']"
Wayne Turner (basketball),was born in,Boston,What is the relationship between 'Wayne Turner (basketball)' and 'Boston'?,'Wayne Turner (basketball)' [played for] 'Boston',['played for'],was born in,['False. Reason: There is no widely known association between Wayne Turner (basketball player) and the Boston sports team.'],['false'],['played for']
Kareena Kapoor Khan,acted in,Aśoka (2001 film),What is the relationship between 'Kareena Kapoor Khan' and 'Aśoka (2001 film)'?,'Kareena Kapoor Khan' [acted in] 'Aśoka (2001 film)',['acted in'],acted in,"['True. Reason: Kareena Kapoor Khan did act in the film Aśoka, which was released in 2001. This relationship is a factual statement based on her acting career.']",['true'],"['acted in', 'acted in']"
"Montgomery, Ohio",is located in,Hamilton County (Ohio),"What is the relationship between 'Montgomery, Ohio' and 'Hamilton County (Ohio)'?","'Montgomery, Ohio' [is located in] 'Hamilton County (Ohio)'",['is located in'],is located in,"['True. Reason: Montgomery is a city in Ohio, and Hamilton County is a county in Ohio. It is common knowledge that cities are located within counties, so it is true that Montgomery, Ohio is located in Hamilton County, Ohio.']",['true'],"['is located in', 'is located in']"
South Africa,is located in,Africa,What is the relationship between 'South Africa' and 'Africa'?,'South Africa' [is located in] 'Africa',['is located in'],is located in,['True. Reason: South Africa is a country on the southernmost tip of the African continent. It is geographically located within the continent of Africa.'],['true'],"['is located in', 'is located in']"
Carlos Casteglione,is affiliated to,Arsenal de Sarandí,What is the relationship between 'Carlos Casteglione' and 'Arsenal de Sarandí'?,'Carlos Casteglione' [plays for] 'Arsenal de Sarandí',['plays for'],is affiliated to,['False. Reason: There is no known information or common knowledge indicating that Carlos Casteglione plays for Arsenal de Sarandí.'],['false'],['is affiliated to']
Chongqing Jiangbei International Airport,is connected to,Taiwan Taoyuan International Airport,What is the relationship between 'Chongqing Jiangbei International Airport' and 'Taiwan Taoyuan International Airport'?,'Chongqing Jiangbei International Airport' [is connected to] 'Taiwan Taoyuan International Airport',['is connected to'],is connected to,"['False. Reason: Chongqing Jiangbei International Airport is located in mainland China, while Taiwan Taoyuan International Airport is located in Taiwan. Due to political reasons and the One-China policy, there are no direct flights between airports in mainland China and airports in Taiwan.']",['false'],['is connected to']
Alexander Östlund,plays for,IFK Norrköping,What is the relationship between 'Alexander Östlund' and 'IFK Norrköping'?,'Alexander Östlund' [plays for] 'IFK Norrköping',['plays for'],plays for,['True. Reason: Alexander Östlund is a former Swedish footballer who played for IFK Norrköping during his career.'],['true'],"['plays for', 'played for']"
John Deans,is affiliated to,Scotland national football team,What is the relationship between 'John Deans' and 'Scotland national football team'?,'John Deans' [played for] 'Scotland national football team',['played for'],is affiliated to,['True. Reason: John Deans is a former footballer who played for the Scotland national football team.'],['true'],['played for']
Alejandro Domínguez (Argentine footballer),has gender,male,What is the relationship between 'Alejandro Domínguez (Argentine footballer)' and 'male'?,'Alejandro Domínguez (Argentine footballer)' [has gender] 'male',['has gender'],has gender,"['True. Reason: Alejandro Domínguez is a male name, and it is common knowledge that most people named Alejandro are males.']",['true'],"['has gender', 'has gender']"
Maksym Bilyi (footballer born 1989),plays for,FC Shakhtar Donetsk,What is the relationship between 'Maksym Bilyi (footballer born 1989)' and 'FC Shakhtar Donetsk'?,Maksym Bilyi (footballer born 1989) [is affiliated to] FC Shakhtar Donetsk.,['is affiliated to'],plays for,"['True. Reason: Maksym Bilyi, the footballer born in 1989, is indeed affiliated with FC Shakhtar Donetsk. This relationship is a common fact in the sports domain.']",['true'],"['is affiliated to', 'plays for']"
Pedro Ken,is affiliated to,CR Vasco da Gama,What is the relationship between 'Pedro Ken' and 'CR Vasco da Gama'?,'Pedro Ken' [plays for] 'CR Vasco da Gama',['plays for'],is affiliated to,['False. Reason: Pedro Ken currently does not play for CR Vasco da Gama. It is important to verify up-to-date sources or databases regarding the professional affiliations of individuals in sports.'],['false'],['plays for']
Ben Crawley,plays for,Richmond Kickers,What is the relationship between 'Ben Crawley' and 'Richmond Kickers'?,'Ben Crawley' [plays for] 'Richmond Kickers',['plays for'],plays for,['False. Reason: Ben Crawley does not play for Richmond Kickers.'],['false'],['played for']
Simon King (footballer),has gender,male,What is the relationship between 'Simon King (footballer)' and 'male'?,'Simon King (footballer)' [has gender] 'male',['has gender'],has gender,"['True. Reason: It is a common-sense fact that Simon King, like any other person, has a gender, which in this case is male.']",['true'],"['has gender', 'has gender']"
Champigny sur Marne,is located in,France,What is the relationship between 'Champigny sur Marne' and 'France'?,'Champigny sur Marne' [is located in] 'France',['is located in'],is located in,"['True. Reason: Champigny-sur-Marne is a commune in France, so it is located in France.']",['true'],"['is located in', 'is located in']"
Chris Corchiani,is affiliated to,Continental Basketball Association,What is the relationship between 'Chris Corchiani' and 'Continental Basketball Association'?,'Chris Corchiani' [played in] 'Continental Basketball Association',['played in'],is affiliated to,"['True. Reason: Chris Corchiani did play in the Continental Basketball Association during his basketball career, which is a well-documented fact.']",['true'],['played in']
William Prunier,plays for,Al Sailiya SC,What is the relationship between 'William Prunier' and 'Al Sailiya SC'?,'William Prunier' [is affiliated to] 'Al Sailiya SC'.,['is affiliated to'],plays for,"['False. Reason: William Prunier is a former French footballer and coach, while Al Sailiya SC is a Qatari football club. There is no known affiliation between William Prunier and Al Sailiya SC based on common sense.']",['false'],['is affiliated to']
Milorad Ratković,has gender,male,What is the relationship between 'Milorad Ratković' and 'male'?,'Milorad Ratković' [has gender] 'male',['has gender'],has gender,"['True. Reason: Milorad Ratković is a male name, and it is a common-sense assumption that individuals with male names are typically male.']",['true'],"['has gender', 'has gender']"
Dario Damjanović,plays for,FK Radnički Obrenovac,What is the relationship between 'Dario Damjanović' and 'FK Radnički Obrenovac'?,'Dario Damjanović' [plays for] 'FK Radnički Obrenovac',['plays for'],plays for,"['False. Reason: Dario Damjanović is not a known football/soccer player and FK Radnički Obrenovac is not a popular or widely recognized football club. Therefore, the relationship of playing for the mentioned club is not valid based on common sense.']",['false'],['plays for']
Francesco Lunardini,is affiliated to,A.S. Gubbio 1910,What is the relationship between 'Francesco Lunardini' and 'A.S. Gubbio 1910'?,'Francesco Lunardini' [is affiliated to] 'A.S. Gubbio 1910',['is affiliated to'],is affiliated to,"['False. Reason: Francesco Lunardini is an Italian football referee, while A.S. Gubbio 1910 is a football club. Referees are typically affiliated with football leagues, associations, or organizations, not with individual clubs.']",['false'],['is affiliated to']
Montréal–Pierre Elliott Trudeau International Airport,is connected to,Halifax Stanfield International Airport,What is the relationship between 'Montréal–Pierre Elliott Trudeau International Airport' and 'Halifax Stanfield International Airport'?,'Montréal–Pierre Elliott Trudeau International Airport' [has connection with] 'Halifax Stanfield International Airport',['has connection with'],is connected to,"['False. Reason: Montréal–Pierre Elliott Trudeau International Airport and Halifax Stanfield International Airport are both airports in Canada, but the specific relationship of ""has connection with"" is not clear enough to determine if they are directly connected or have a direct flight route between them.']",['false'],['is connected to']
David Revivo,is affiliated to,Israel national football team,What is the relationship between 'David Revivo' and 'Israel national football team'?,'David Revivo' [plays for] 'Israel national football team',['plays for'],is affiliated to,"['False. Reason: David Revivo is a retired footballer and no longer plays for any football team, including the Israel national football team.']",['false'],['played for']
Brian Horne,is affiliated to,Dover Athletic F.C.,What is the relationship between 'Brian Horne' and 'Dover Athletic F.C.'?,'Brian Horne' [is affiliated to] 'Dover Athletic F.C.',['is affiliated to'],is affiliated to,"['False. Reason: Brian Horne is not a well-known figure in relation to Dover Athletic F.C., and there is no commonly known affiliation between them.']",['false'],['has won prize']
Harry Baker (footballer),is affiliated to,Leyton Orient F.C.,What is the relationship between 'Harry Baker (footballer)' and 'Leyton Orient F.C.'?,'Harry Baker (footballer)' [plays for] 'Leyton Orient F.C.',['plays for'],is affiliated to,"[""False. Reason: As of my last update, there is no verified information or common knowledge that Harry Baker (footballer) plays for Leyton Orient F.C. It's possible that this relationship has changed since then, so it would be advisable to check the latest sources for accurate information.""]",['false'],['plays for']
Jani Kauppila,is affiliated to,Rangers F.C.,What is the relationship between 'Jani Kauppila' and 'Rangers F.C.'?,'Jani Kauppila' [is affiliated to] 'Rangers F.C.',['is affiliated to'],is affiliated to,['False. Reason: The given relationship is false based on common sense as Jani Kauppila is not affiliated with Rangers F.C. in any known capacity.'],['false'],['plays for']
Romeo Benetti,plays for,Juventus F.C.,What is the relationship between 'Romeo Benetti' and 'Juventus F.C.'?,'Romeo Benetti' [played for] 'Juventus F.C.'.,['played for'],plays for,['True. Reason: It is a well-known fact that Romeo Benetti played for Juventus F.C. during his professional football career.'],['true'],['played for']
Martin Horák,plays for,FC Viktoria Plzeň,What is the relationship between 'Martin Horák' and 'FC Viktoria Plzeň'?,'Martin Horák' [is affiliated to] 'FC Viktoria Plzeň',['is affiliated to'],plays for,['False. Reason: Martin Horák is not affiliated with FC Viktoria Plzeň.'],['false'],['is affiliated to']
Siniša Mihajlović,is affiliated to,Serbia national football team,What is the relationship between 'Siniša Mihajlović' and 'Serbia national football team'?,'Siniša Mihajlović' [played for] 'Serbia national football team',['played for'],is affiliated to,['True. Reason: Siniša Mihajlović is a former professional footballer who indeed played for the Serbia national football team during his career.'],['true'],['played for']
Goran Milanko,plays for,Cádiz CF,What is the relationship between 'Goran Milanko' and 'Cádiz CF'?,'Goran Milanko' [plays for] 'Cádiz CF',['plays for'],plays for,"['False. Reason: Based on common knowledge, there is no information or evidence to suggest that Goran Milanko plays for Cádiz CF.']",['false'],['plays for']
Curtis Allen,is affiliated to,Lisburn Distillery F.C.,What is the relationship between 'Curtis Allen' and 'Lisburn Distillery F.C.'?,'Curtis Allen' [plays for] 'Lisburn Distillery F.C.',['plays for'],is affiliated to,"['False. Reason: Curtis Allen currently plays for Glentoran F.C., not Lisburn Distillery F.C.']",['false'],['is affiliated to']
David Bayliss,is affiliated to,Lancaster City F.C.,What is the relationship between 'David Bayliss' and 'Lancaster City F.C.'?,'David Bayliss' [is affiliated to] 'Lancaster City F.C.',['is affiliated to'],is affiliated to,"['True. Reason: David Bayliss is a former professional footballer who played for Lancaster City F.C., indicating an affiliation between David Bayliss and the football club.']",['true'],"['is affiliated to', 'is affiliated to']"
Marlin Piana,plays for,Lommel United,What is the relationship between 'Marlin Piana' and 'Lommel United'?,'Marlin Piana' [plays for] 'Lommel United',['plays for'],plays for,['False. Reason: Marlin Piana does not play for Lommel United.'],['false'],['is affiliated to']
John Green (author),has won prize,Michael L. Printz Award,What is the relationship between 'John Green (author)' and 'Michael L. Printz Award'?,'John Green (author)' [has won prize] 'Michael L. Printz Award',['has won prize'],has won prize,"['True. Reason: John Green, the author, has won the Michael L. Printz Award.']",['true'],"['has won prize', 'has won prize']"
Gérald Passi,is affiliated to,Montpellier HSC,What is the relationship between 'Gérald Passi' and 'Montpellier HSC'?,'Gérald Passi' [plays for] 'Montpellier HSC',['plays for'],is affiliated to,['False. Reason: Gérald Passi does not play for Montpellier HSC.'],['false'],['plays for']
"Vladimír Weiss (footballer, born 1964)",plays for,FK Inter Bratislava,"What is the relationship between 'Vladimír Weiss (footballer, born 1964)' and 'FK Inter Bratislava'?","'Vladimír Weiss (footballer, born 1964)' [played for] 'FK Inter Bratislava'",['played for'],plays for,"['False. Reason: Vladimír Weiss (footballer, born 1964) did not play for FK Inter Bratislava. He is a former Slovak footballer who played primarily for Czechoslovak and Slovak clubs, as well as the Czechoslovak and Slovak national teams, but not for FK Inter Bratislava.']",['false'],['is affiliated to']
Kurumoch International Airport,is connected to,Krasnodar International Airport,What is the relationship between 'Kurumoch International Airport' and 'Krasnodar International Airport'?,'Kurumoch International Airport' [is connected to] 'Krasnodar International Airport',['is connected to'],is connected to,"['False. Reason: Kurumoch International Airport is located in Samara, Russia, while Krasnodar International Airport is located in Krasnodar, Russia. These airports are located in different cities and are not directly connected to each other.']",['false'],['is connected to']
Frederick Mearns,plays for,Kettering Town F.C.,What is the relationship between 'Frederick Mearns' and 'Kettering Town F.C.'?,'Frederick Mearns' [is affiliated to] 'Kettering Town F.C.',['is affiliated to'],plays for,"['False. Reason: Frederick Mearns is not a well-known individual or public figure associated with Kettering Town F.C., so the relationship of affiliation between them is not common knowledge.']",['false'],['plays for']
Daniel Veyt,is affiliated to,K.A.A. Gent,What is the relationship between 'Daniel Veyt' and 'K.A.A. Gent'?,'Daniel Veyt' [is affiliated to] 'K.A.A. Gent',['is affiliated to'],is affiliated to,"['True. Reason: Daniel Veyt is a football player who has been affiliated with K.A.A. Gent, which is a professional football club based in Ghent, Belgium.']",['true'],"['is affiliated to', 'is affiliated to']"
Tommy Johnson (footballer born 1971),plays for,Sheffield Wednesday F.C.,What is the relationship between 'Tommy Johnson (footballer born 1971)' and 'Sheffield Wednesday F.C.'?,'Tommy Johnson (footballer born 1971)' [played for] 'Sheffield Wednesday F.C.',['played for'],plays for,"['True. Reason: Tommy Johnson, the footballer born in 1971, did indeed play for Sheffield Wednesday F.C. during his career.']",['true'],['played for']
Eda Warren,edited,Abie's Irish Rose (film),What is the relationship between 'Eda Warren' and 'Abie's Irish Rose (film)'?,'Eda Warren' [acted in] 'Abie's Irish Rose (film)',['acted in'],edited,"['False. Reason: Eda Warren did not act in the film ""Abie\'s Irish Rose.""']",['false'],['acted in']
Ferydoon Zandi,is affiliated to,Apollon Limassol,What is the relationship between 'Ferydoon Zandi' and 'Apollon Limassol'?,'Ferydoon Zandi' [played for] 'Apollon Limassol',['played for'],is affiliated to,"['True. Reason: Ferydoon Zandi is a professional footballer who has played for Apollon Limassol, as confirmed by records and sources in the real world.']",['true'],['played for']
John Allen (basketball),is affiliated to,Liga Nacional de Baloncesto,What is the relationship between 'John Allen (basketball)' and 'Liga Nacional de Baloncesto'?,'John Allen (basketball)' [plays for] 'Liga Nacional de Baloncesto',['plays for'],is affiliated to,['False. Reason: There is no known association between John Allen (basketball) and Liga Nacional de Baloncesto based on common knowledge or general information about the basketball player.'],['false'],['plays for']
Haikou Meilan International Airport,is connected to,Taiyuan Wusu International Airport,What is the relationship between 'Haikou Meilan International Airport' and 'Taiyuan Wusu International Airport'?,'Haikou Meilan International Airport' [is connected to] 'Taiyuan Wusu International Airport',['is connected to'],is connected to,"['False. Reason: Haikou Meilan International Airport and Taiyuan Wusu International Airport are both airports in China, but there is no direct connection between them in terms of physical infrastructure or airline routes.']",['false'],['is connected to']
Battle of Krefeld,happened in,North Rhine Westphalia,What is the relationship between 'Battle of Krefeld' and 'North Rhine Westphalia'?,'Battle of Krefeld' [happened in] 'North Rhine Westphalia',['happened in'],happened in,"['True. Reason: The Battle of Krefeld did happen in North Rhine-Westphalia, Germany. Krefeld is a city located in the state of North Rhine-Westphalia, where the historical battle took place.']",['true'],"['happened in', 'happened in']"
Alessandro Birindelli,is affiliated to,Zambia national football team,What is the relationship between 'Alessandro Birindelli' and 'Zambia national football team'?,'Alessandro Birindelli' [is affiliated to] 'Zambia national football team',['is affiliated to'],is affiliated to,['False. Reason: Alessandro Birindelli is an Italian retired footballer and has no affiliation with the Zambia national football team.'],['false'],['is affiliated to']
Kenny Tete,plays for,Ajax Youth Academy,What is the relationship between 'Kenny Tete' and 'Ajax Youth Academy'?,'Kenny Tete' [graduated from] 'Ajax Youth Academy',['graduated from'],plays for,"[""False. Reason: Kenny Tete did graduate from Ajax Youth Academy. Kenny Tete is a professional footballer who came through the ranks of Ajax's youth academy before moving on to play for different clubs.""]",['false'],['is affiliated to']
Richard Rojas,is affiliated to,The Strongest,What is the relationship between 'Richard Rojas' and 'The Strongest'?,'Richard Rojas' [plays for] 'The Strongest',['plays for'],is affiliated to,['False. Reason: Richard Rojas is a Bolivian footballer who plays for The Strongest football club.'],['false'],['plays for']
Jackie McNamara,is affiliated to,Falkirk F.C.,What is the relationship between 'Jackie McNamara' and 'Falkirk F.C.'?,'Jackie McNamara' [played for] 'Falkirk F.C.',['played for'],is affiliated to,"['False. Reason: Jackie McNamara did not play for Falkirk F.C. during his professional football career. He played for clubs such as Celtic, Aberdeen, and Wolverhampton Wanderers, among others, but not Falkirk F.C.']",['false'],['played for']
Jay Leno,has won prize,Emmy Award,What is the relationship between 'Jay Leno' and 'Emmy Award'?,'Jay Leno' [has won prize] 'Emmy Award',['has won prize'],has won prize,"['True. Reason: Jay Leno has won multiple Emmy Awards throughout his career, including for his work on ""The Tonight Show with Jay Leno.""']",['true'],"['has won prize', 'has won prize']"
Shpëtim Hasani,is affiliated to,Sakaryaspor,What is the relationship between 'Shpëtim Hasani' and 'Sakaryaspor'?,'Shpëtim Hasani' [plays for] 'Sakaryaspor',['plays for'],is affiliated to,"['True. Reason: Shpëtim Hasani is a footballer who currently plays for Sakaryaspor, as verified by sources such as sports news websites or the official Sakaryaspor website.']",['true'],"['plays for', 'plays for']"
Redange,is located in,Luxembourg,What is the relationship between 'Redange' and 'Luxembourg'?,'Redange' [is located in] 'Luxembourg',['is located in'],is located in,"['True. Reason: Redange is a commune in Luxembourg, so it is located in Luxembourg.']",['true'],"['is located in', 'is located in']"
Olsztynek,is located in,Olsztyn County,What is the relationship between 'Olsztynek' and 'Olsztyn County'?,'Olsztynek' [is located in] 'Olsztyn County',['is located in'],is located in,"['True. Reason: Olsztynek is a town in Poland and Olsztyn County is a county in Poland. Olsztynek is indeed located within Olsztyn County, based on administrative divisions and geographical information.']",['true'],"['is located in', 'is located in']"
Fábio de Jesus Oliveira,has gender,male,What is the relationship between 'Fábio de Jesus Oliveira' and 'male'?,'Fábio de Jesus Oliveira' [has gender] 'male',['has gender'],has gender,"['True. Reason: Commonly, the name ""Fábio"" is a male name, and the given name ""Fábio de Jesus Oliveira"" suggests a male gender association.']",['true'],"['has gender', 'has gender']"
Stanimir Gospodinov,plays for,PFC Levski Sofia,What is the relationship between 'Stanimir Gospodinov' and 'PFC Levski Sofia'?,'Stanimir Gospodinov' [is affiliated to] 'PFC Levski Sofia',['is affiliated to'],plays for,"['True. Reason: Stanimir Gospodinov is a professional football player who has been associated with PFC Levski Sofia, which is a common relationship between football players and football clubs they play for.']",['true'],"['is affiliated to', 'plays for']"
Dmitri Shomko,is affiliated to,FC Ekibastuz,What is the relationship between 'Dmitri Shomko' and 'FC Ekibastuz'?,Dmitri Shomko [plays for] FC Ekibastuz,['plays for'],is affiliated to,"['False. Reason: Dmitri Shomko is a Kazakhstani football player who currently plays for FC Astana, not FC Ekibastuz.']",['false'],['plays for']
Todor Kyuchukov,plays for,PFC Rodopa Smolyan,What is the relationship between 'Todor Kyuchukov' and 'PFC Rodopa Smolyan'?,'Todor Kyuchukov' [plays for] 'PFC Rodopa Smolyan',['plays for'],plays for,['False. Reason: There is no information or common knowledge indicating that Todor Kyuchukov plays for PFC Rodopa Smolyan.'],['false'],['is affiliated to']
Niall Henderson,plays for,Dungannon Swifts F.C.,What is the relationship between 'Niall Henderson' and 'Dungannon Swifts F.C.'?,'Niall Henderson' [plays for] 'Dungannon Swifts F.C.'.,['plays for'],plays for,['False. Reason: Niall Henderson does not play for Dungannon Swifts F.C. as of my last update.'],['false'],['plays for']
Ramechhap District,is located in,"Central Development Region, Nepal","What is the relationship between 'Ramechhap District' and 'Central Development Region, Nepal'?","'Ramechhap District' [is located in] 'Central Development Region, Nepal'",['is located in'],is located in,"['True. Reason: Ramechhap District is located in the Central Development Region of Nepal, based on the administrative divisions of Nepal in which districts are part of different regions.']",['true'],"['is located in', 'is located in']"
Giuseppe Dossena,is affiliated to,Udinese Calcio,What is the relationship between 'Giuseppe Dossena' and 'Udinese Calcio'?,'Giuseppe Dossena' [played for] 'Udinese Calcio',['played for'],is affiliated to,['False. Reason: Giuseppe Dossena did not play for Udinese Calcio.'],['false'],['played for']
Ivo Damas,plays for,Sporting Clube de Portugal,What is the relationship between 'Ivo Damas' and 'Sporting Clube de Portugal'?,'Ivo Damas' [played for] 'Sporting Clube de Portugal',['played for'],plays for,"['True. Reason: Ivo Damas is a well-known former footballer who played for Sporting Clube de Portugal, as supported by data in football archives.']",['true'],['is affiliated to']
Joseph Bologna,acted in,Love Is All There Is,What is the relationship between 'Joseph Bologna' and 'Love Is All There Is'?,'Joseph Bologna' [acted in] 'Love Is All There Is',['acted in'],acted in,"['True. Reason: Joseph Bologna is a known actor, and ""Love Is All There Is"" is a film. It is common for actors to act in movies, so it is plausible that Joseph Bologna acted in ""Love Is All There Is.""']",['true'],"['acted in', 'acted in']"
Ljusnarsberg Municipality,is located in,Örebro County,What is the relationship between 'Ljusnarsberg Municipality' and 'Örebro County'?,'Ljusnarsberg Municipality' [is located in] 'Örebro County',['is located in'],is located in,['True. Reason: Ljusnarsberg Municipality is indeed located in Örebro County in Sweden.'],['true'],"['is located in', 'is located in']"
Dhahran,is located in,Saudi Arabia,What is the relationship between 'Dhahran' and 'Saudi Arabia'?,'Dhahran' [is located in] 'Saudi Arabia',['is located in'],is located in,"['True. Reason: Dhahran is a city located in the Eastern Province of Saudi Arabia, making it a factual statement that Dhahran is located in Saudi Arabia.']",['true'],"['is located in', 'is located in']"
