head,relation,tail,Label,head_id,relation_id,tail_id,prompt,response,pred_relation,true_relation,verification
Algeria,continent,Oceania,0,Q262,P30,Q538,What is the relationship between 'Algeria' and 'Oceania'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Jacques Rivette,influenced by,Jean Cocteau,1,Q167475,P737,Q83158,What is the relationship between 'Jacques Rivette' and 'Jean Cocteau'?,"1. 'Jacques Rivette' [influenced by] 'Jean Cocteau'; 
2. 'Jacques Rivette' [cast member] 'Jean Cocteau'; 
3. 'Jacques Rivette' [genre] 'Jean Cocteau'; 
4. 'Jacques Rivette' [field of work] 'Jean Cocteau'; 
5. 'Jacques Rivette' [founded by] 'Jean Cocteau'","['influenced by', 'cast member', 'genre', 'field of work', 'founded by']",influenced by,"[""True. Reason: Jacques Rivette is known to have been influenced by Jean Cocteau, as Rivette was part of the French New Wave cinema movement which was influenced by Cocteau's avant-garde style and works."", 'False. Reason: Jacques Rivette and Jean Cocteau are not known to have any direct professional relationship as cast members in any project. Jean Cocteau was primarily a filmmaker, playwright, and poet, while Jacques Rivette was a film director and critic.', 'False. Reason: Jacques Rivette and Jean Cocteau are both renowned filmmakers, but they belong to different generations and have distinct filmmaking styles. While both are significant figures in French cinema, they do not share a direct genre relationship as they have distinct preferences and approaches to filmmaking.', 'False. Reason: Jacques Rivette and Jean Cocteau are both filmmakers, but they do not share the same field of work. Jean Cocteau was primarily a poet, writer, and filmmaker associated with the French avant-garde movement, while Jacques Rivette was a film director and critic known for his contributions to the French New Wave cinema movement.', ""False. Reason: Jacques Rivette was not founded by Jean Cocteau. The relationship 'founded by' typically refers to a person establishing or creating an organization, institution, or movement, rather than one person being founded by another.""]"
Amy Lee,country of citizenship,Japan,0,Q172632,P27,Q17,What is the relationship between 'Amy Lee' and 'Japan'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Chicago,country,France,0,Q1297,P17,Q142,What is the relationship between 'Chicago' and 'France'?,'Chicago' [part of] 'France',['part of'],relationship is ambiguous,['False. Reason: Chicago is not part of France; it is a city in the United States.']
Condoleezza Rice,occupation,university teacher,1,Q47216,P106,Q1622272,What is the relationship between 'Condoleezza Rice' and 'university teacher'?,'Condoleezza Rice' [occupation] 'university teacher',['occupation'],occupation,"['False. Reason: Condoleezza Rice is known for being a politician and diplomat, not a university teacher.']"
Max Frisch,genre,short story,0,Q115483,P136,Q49084,What is the relationship between 'Max Frisch' and 'short story'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Romania,diplomatic relation,Hungary,1,Q218,P530,Q28,What is the relationship between 'Romania' and 'Hungary'?,"'Romania' [diplomatic relation] 'Hungary'; 'Romania' [neighboring countries] 'Hungary'; 'Romania' [ethnic group] 'Hungarians'; 'Romania' [languages spoken, written, or signed] 'Hungarian'; 'Romania' [member of political party] 'European People's Party'; 'Romania' [practiced by] 'Hungarians'","['diplomatic relation', 'neighboring countries', 'ethnic group', 'languages spoken, written, or signed', 'member of political party', 'practiced by']",diplomatic relation,"['False. Reason: Romania and Hungary have a history of diplomatic relations as neighboring countries and members of international organizations.', 'True. Reason: Romania and Hungary are neighboring countries in Europe, sharing a border that is over 400 km long.', 'False. Reason: The relationship between countries based on ethnic groups is not a direct relationship in a knowledge graph. While there may be ethnic groups that have historical connections to specific regions or countries, the relationship between countries and ethnic groups is more complex and not typically represented in a direct triple as stated.', 'False. Reason: Romania and Hungary are neighboring countries with distinct languages. While both countries share a border, the primary language spoken in Romania is Romanian, while the primary language spoken in Hungary is Hungarian. Thus, it is unlikely that the majority of people in Romania speak Hungarian as their primary language, and vice versa.', 'False. Reason: Countries cannot be members of political parties; this relationship does not make sense in this context.', 'False. Reason: Countries are not typically involved in the relationship of being ""practiced by"" another country.']"
Theodore Roosevelt,occupation,novelist,0,Q33866,P106,Q6625963,What is the relationship between 'Theodore Roosevelt' and 'novelist'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Eugen Rosenstock-Huessy,place of birth,Paris,0,Q66732,P19,Q90,What is the relationship between 'Eugen Rosenstock-Huessy' and 'Paris'?,The relationship is: 'Eugen Rosenstock-Huessy' [residence] 'Paris'.,['residence'],relationship is ambiguous,['True. Reason: Eugen Rosenstock-Huessy did reside in Paris at some point in his life.']
Solomon Islands,member of,International Finance Corporation,1,Q685,P463,Q656801,What is the relationship between 'Solomon Islands' and 'International Finance Corporation'?,Relationship is ambiguous,['relationship is ambiguous'],member of,['relationship is ambiguous']
Paul Reiser,occupation,essayist,1,Q430922,P106,Q11774202,What is the relationship between 'Paul Reiser' and 'essayist'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Robert Musil,influenced by,James Joyce,0,Q78487,P737,Q6882,What is the relationship between 'Robert Musil' and 'James Joyce'?,"1. 'Robert Musil' [influenced by] 'James Joyce'; 
2. 'Robert Musil' [contemporary] 'James Joyce'; 
3. Relationship is ambiguous","['influenced by', 'contemporary', 'relationship is ambiguous']",relationship is ambiguous,"['False. Reason: Robert Musil was not influenced by James Joyce. Although both were influential modernist writers of the early 20th century, there is no evidence or historical record suggesting that Musil was directly influenced by Joyce. They were part of different literary circles and movements, and their writing styles and themes differ significantly.', 'False. Reason: Robert Musil and James Joyce were not contemporaries as James Joyce passed away in 1941, whereas Robert Musil died in 1942.', 'relationship is ambiguous']"
James Brown,country of citizenship,Russia,0,Q5950,P27,Q159,What is the relationship between 'James Brown' and 'Russia'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Ivan Urgant,country of citizenship,Georgia,0,Q442830,P27,Q230,What is the relationship between 'Ivan Urgant' and 'Georgia'?,'Ivan Urgant' [residence] 'Georgia'; Relationship is ambiguous.,"['residence', 'relationship is ambiguous']",relationship is ambiguous,"['False. Reason: Ivan Urgant is a Russian television host and comedian who is primarily based in Russia. It is highly unlikely that he resides in Georgia.', 'relationship is ambiguous']"
Nepal,diplomatic relation,Russia,1,Q837,P530,Q159,What is the relationship between 'Nepal' and 'Russia'?,'Nepal' [diplomatic relation] 'Russia'; 'Nepal' [continent] 'Russia'; Relationship is ambiguous.,"['diplomatic relation', 'continent', 'relationship is ambiguous']",diplomatic relation,"['False. Reason: Diplomatic relations typically refer to official interactions and communication between countries, not individual entities within those countries. Therefore, it would be more appropriate to say ""Nepal has diplomatic relations with Russia"" instead of ""Nepal has diplomatic relations with Russia"".', 'False. Reason: Nepal and Russia do not share the same continent. Nepal is located in the continent of Asia, while Russia is located in both Europe and Asia.', 'relationship is ambiguous']"
Maldives,member of,UNESCO,1,Q826,P463,Q7809,What is the relationship between 'Maldives' and 'UNESCO'?,"'Maldives' [member of] 'UNESCO';  
Relationship is ambiguous;","['member of', 'relationship is ambiguous']",member of,"['False. Reason: The Maldives is a member of UNESCO.', 'relationship is ambiguous']"
Herbert Grönemeyer,"languages spoken, written, or signed",German,1,Q275247,P1412,Q188,What is the relationship between 'Herbert Grönemeyer' and 'German'?,"'Herbert Grönemeyer' [languages spoken, written, or signed] 'German'; 'Herbert Grönemeyer' [ethnic group] 'German'","['languages spoken, written, or signed', 'ethnic group']","languages spoken, written, or signed","['True. Reason: Herbert Grönemeyer is a German musician, actor, and singer-songwriter, so it is common sense that he speaks German.', 'True. Reason: Herbert Grönemeyer is a German singer-songwriter and actor, so it is reasonable to say that he belongs to the German ethnic group.']"
John Cale,occupation,autobiographer,1,Q45909,P106,Q18814623,What is the relationship between 'John Cale' and 'autobiographer'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Willie Nelson,record label,EMI,0,Q206112,P264,Q183412,What is the relationship between 'Willie Nelson' and 'EMI'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Jordin Sparks,unmarried partner,Jada Pinkett Smith,0,Q215300,P451,Q228787,What is the relationship between 'Jordin Sparks' and 'Jada Pinkett Smith'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Mikhail Lermontov,country of citizenship,Russian Empire,1,Q46599,P27,Q34266,What is the relationship between 'Mikhail Lermontov' and 'Russian Empire'?,'Mikhail Lermontov' [country of citizenship] 'Russian Empire',['country of citizenship'],country of citizenship,['True. Reason: Mikhail Lermontov was a Russian writer who lived during the 19th century when Russia was known as the Russian Empire. It is common knowledge that he was a citizen of the Russian Empire during that time.']
Antonin Artaud,occupation,playwright,1,Q187166,P106,Q214917,What is the relationship between 'Antonin Artaud' and 'playwright'?,'Antonin Artaud' [occupation] 'playwright',['occupation'],occupation,"['True. Reason: Antonin Artaud was indeed a playwright, known for his works in the fields of theatre and drama.']"
Charles Dickens,country of citizenship,Russian Empire,0,Q5686,P27,Q34266,What is the relationship between 'Charles Dickens' and 'Russian Empire'?,"'Charles Dickens' [visited] 'Russian Empire'; 
'Charles Dickens' [met with] 'Russian Empire'; 
'Charles Dickens' [influenced by] 'Russian Empire'","['visited', 'met with', 'influenced by']",relationship is ambiguous,"['False. Reason: Charles Dickens did not visit the Russian Empire during his lifetime.', 'False. Reason: Charles Dickens never met with the Russian Empire as it is a political entity, not a person.', 'False. Reason: Charles Dickens was an English writer who lived during the 19th century, while the Russian Empire was a historical state that existed from 1721 to 1917. It is unlikely that Charles Dickens was directly influenced by the Russian Empire as a political entity.']"
Mike Myers,country of citizenship,Germany,0,Q185724,P27,Q183,What is the relationship between 'Mike Myers' and 'Germany'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Gottfried Wilhelm Leibniz,"languages spoken, written, or signed",Czech,0,Q9047,P1412,Q9056,What is the relationship between 'Gottfried Wilhelm Leibniz' and 'Czech'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Claudio Magris,genre,poetry,0,Q274404,P136,Q482,What is the relationship between 'Claudio Magris' and 'poetry'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Richard Wagner,place of birth,Prague,0,Q1511,P19,Q1085,What is the relationship between 'Richard Wagner' and 'Prague'?,'Richard Wagner' [residence] 'Prague'; 'Richard Wagner' [location of formation] 'Prague',"['residence', 'location of formation']",relationship is ambiguous,"['False. Reason: Richard Wagner did not reside in Prague. He spent much of his professional life in Germany, particularly in cities such as Dresden and Bayreuth.', 'False. Reason: Richard Wagner was not formed in Prague. Richard Wagner, the famous German composer, was born in Leipzig, Germany on May 22, 1813.']"
Barry Manilow,country of citizenship,Germany,0,Q302762,P27,Q183,What is the relationship between 'Barry Manilow' and 'Germany'?,'Barry Manilow' [record label] 'Germany',['record label'],relationship is ambiguous,"['False. Reason: Barry Manilow, as a singer and songwriter, is not a record label. Therefore, he cannot have a direct relationship with a country like Germany in terms of being a record label there.']"
Charlotte Gainsbourg,place of birth,Moscow,0,Q276005,P19,Q649,What is the relationship between 'Charlotte Gainsbourg' and 'Moscow'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Seamus Heaney,country of citizenship,Canada,0,Q93356,P27,Q16,What is the relationship between 'Seamus Heaney' and 'Canada'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Kenny Rogers,country of citizenship,Kingdom of the Netherlands,0,Q217160,P27,Q29999,What is the relationship between 'Kenny Rogers' and 'Kingdom of the Netherlands'?,'Kenny Rogers' [residence] 'Kingdom of the Netherlands',['residence'],relationship is ambiguous,"['False. Reason: Kenny Rogers, the American singer and songwriter, is not known to have any significant relationship with the Kingdom of the Netherlands in terms of residence or any other connection.']"
Paula Abdul,country of citizenship,Belgium,0,Q185465,P27,Q31,What is the relationship between 'Paula Abdul' and 'Belgium'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Leo Strauss,educated at,Cornell University,0,Q77144,P69,Q49115,What is the relationship between 'Leo Strauss' and 'Cornell University'?,'Leo Strauss' [educated at] 'Cornell University',['educated at'],relationship is ambiguous,['False. Reason: Leo Strauss was not educated at Cornell University. He actually received his PhD from the University of Hamburg in Germany.']
Eduard Limonov,place of death,Paris,0,Q295537,P20,Q90,What is the relationship between 'Eduard Limonov' and 'Paris'?,'Eduard Limonov' [residence] 'Paris'; Relationship is ambiguous,"['residence', 'relationship is ambiguous']",relationship is ambiguous,"['False. Reason: Eduard Limonov, a Russian writer and political dissident, resided primarily in Moscow, Russia, and not in Paris, France.', 'relationship is ambiguous']"
W. H. Auden,spouse,John Updike,0,Q178698,P26,Q105756,What is the relationship between 'W. H. Auden' and 'John Updike'?,"""W. H. Auden"" [influenced by] ""John Updike""; ""W. H. Auden"" [influenced by] ""John Updike""; ""W. H. Auden"" [founded by] ""John Updike""; ","['influenced by', 'influenced by', 'founded by']",relationship is ambiguous,"['False. Reason: W. H. Auden was born in 1907, while John Updike was born in 1932. Given the significant age difference, it is unlikely that Auden was influenced by Updike.', 'False. Reason: W. H. Auden and John Updike belonged to different generations, so it is unlikely that W. H. Auden was influenced by John Updike.', ""False. Reason: W. H. Auden was not founded by John Updike. The relationship of 'founded by' is not applicable in this context, as it typically refers to the creation or establishment of an organization, institution, or movement by an individual or group.""]"
Meaghan Jette Martin,country of citizenship,Taiwan,0,Q230395,P27,Q865,What is the relationship between 'Meaghan Jette Martin' and 'Taiwan'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Dmitry Medvedev,residence,Saint Petersburg,1,Q23530,P551,Q656,What is the relationship between 'Dmitry Medvedev' and 'Saint Petersburg'?,'Dmitry Medvedev' [place of birth] 'Saint Petersburg'; 'Dmitry Medvedev' [residence] 'Saint Petersburg'; 'Dmitry Medvedev' [educated at] 'Saint Petersburg State University',"['place of birth', 'residence', 'educated at']",residence,"['True. Reason: Dmitry Medvedev was born in Saint Petersburg, Russia.', ""False. Reason: Dmitry Medvedev's residence is not Saint Petersburg based on available information."", 'True. Reason: Dmitry Medvedev was indeed educated at Saint Petersburg.']"
Portugal,diplomatic relation,Angola,1,Q45,P530,Q916,What is the relationship between 'Portugal' and 'Angola'?,'Portugal' [colonial relationship] 'Angola'; 'Portugal' [former colonial ruler] 'Angola'.,"['colonial relationship', 'former colonial ruler']",diplomatic relation,"['True. Reason: Portugal had a historical colonial relationship with Angola, which was a Portuguese colony until it gained independence in 1975.', 'True. Reason: Portugal was a former colonial ruler of Angola.']"
J. M. Coetzee,religion,Anglicanism,0,Q43293,P140,Q6423963,What is the relationship between 'J. M. Coetzee' and 'Anglicanism'?,'J. M. Coetzee' [religion] 'Anglicanism',['religion'],relationship is ambiguous,"['False. Reason: J. M. Coetzee is known to be an atheist and has expressed skepticism towards organized religion in his works, so it is unlikely that he practices Anglicanism.']"
Ukraine,diplomatic relation,North Macedonia,1,Q212,P530,Q221,What is the relationship between 'Ukraine' and 'North Macedonia'?,"'Ukraine' [diplomatic relation] 'North Macedonia'; 
'Ukraine' [continent] 'Europe';
'Ukraine' [country] 'North Macedonia'.","['diplomatic relation', 'continent', 'country']",diplomatic relation,"['True. Reason: Countries often establish diplomatic relations with each other to facilitate communication, cooperation, and negotiation on various matters such as politics, trade, and culture. Therefore, it is reasonable to assume that Ukraine and North Macedonia have diplomatic relations.', 'False. Reason: Ukraine is in Europe, while North Macedonia is also in Europe. They both belong to the same continent, so the relationship ""continent"" between Ukraine and North Macedonia is false.', 'False. Reason: Ukraine and North Macedonia are two distinct countries, so they cannot have a relationship of being the same country.']"
Guglielmo Marconi,country of citizenship,United States of America,0,Q36488,P27,Q30,What is the relationship between 'Guglielmo Marconi' and 'United States of America'?,'Guglielmo Marconi' [diplomatic relation] 'United States of America'; Relationship is ambiguous,"['diplomatic relation', 'relationship is ambiguous']",relationship is ambiguous,"['False. Reason: Guglielmo Marconi was an Italian inventor and electrical engineer known for his pioneering work on long-distance radio transmission. There is no known diplomatic relation between Guglielmo Marconi and the United States of America based on common knowledge.', 'relationship is ambiguous']"
Heinrich Wilhelm Gottfried von Waldeyer-Hartz,place of death,Berlin,1,Q76772,P20,Q64,What is the relationship between 'Heinrich Wilhelm Gottfried von Waldeyer-Hartz' and 'Berlin'?,'Heinrich Wilhelm Gottfried von Waldeyer-Hartz' [residence] 'Berlin',['residence'],place of death,"['False. Reason: Heinrich Wilhelm Gottfried von Waldeyer-Hartz was a German anatomist and helped to develop the neuron theory, but he was born in Hehlen, Germany and spent most of his career in Strasbourg and Göttingen, not in Berlin.']"
Arista,country,Canada,0,Q664167,P17,Q16,What is the relationship between 'Arista' and 'Canada'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Michael Cera,occupation,character actor,1,Q309555,P106,Q948329,What is the relationship between 'Michael Cera' and 'character actor'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Kid Rock,country of citizenship,Austria,0,Q158175,P27,Q40,What is the relationship between 'Kid Rock' and 'Austria'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Christina Milian,country of citizenship,India,0,Q230501,P27,Q668,What is the relationship between 'Christina Milian' and 'India'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Avicii,record label,Columbia Records,0,Q505476,P264,Q183387,What is the relationship between 'Avicii' and 'Columbia Records'?,'Avicii' [record label] 'Columbia Records',['record label'],relationship is ambiguous,"['True. Reason: Avicii was signed to Columbia Records, which makes the relationship between Avicii and Columbia Records true in terms of their record label association.']"
Harry Connick Jr.,genre,country music,0,Q313755,P136,Q83440,What is the relationship between 'Harry Connick Jr.' and 'country music'?,'Harry Connick Jr.' [genre] 'country music',['genre'],relationship is ambiguous,"['False. Reason: Harry Connick Jr. is primarily known for his contributions to jazz, pop, and big band music, not country music.']"
Donald Knuth,"languages spoken, written, or signed",Italian,0,Q17457,P1412,Q652,What is the relationship between 'Donald Knuth' and 'Italian'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Tito Jackson,country of citizenship,Spain,0,Q336222,P27,Q29,What is the relationship between 'Tito Jackson' and 'Spain'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Edvard Radzinsky,occupation,presenter,1,Q283859,P106,Q13590141,What is the relationship between 'Edvard Radzinsky' and 'presenter'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Yo-Yo Ma,record label,EMI,0,Q234891,P264,Q183412,What is the relationship between 'Yo-Yo Ma' and 'EMI'?,'Yo-Yo Ma' [record label] 'EMI',['record label'],relationship is ambiguous,"['False. Reason: Yo-Yo Ma is a renowned cellist, not a recording artist. So, it is unlikely for him to have a record label such as EMI.']"
Sri Lanka,member of,International Centre for Settlement of Investment Disputes,1,Q854,P463,Q899770,What is the relationship between 'Sri Lanka' and 'International Centre for Settlement of Investment Disputes'?,Relationship is ambiguous,['relationship is ambiguous'],member of,['relationship is ambiguous']
Marietta Shaginyan,place of birth,Paris,0,Q440996,P19,Q90,What is the relationship between 'Marietta Shaginyan' and 'Paris'?,'Marietta Shaginyan' [residence] 'Paris'; 'Marietta Shaginyan' [narrative location] 'Paris',"['residence', 'narrative location']",relationship is ambiguous,"['False. Reason: Marietta Shaginyan was a Russian author and her primary residence was in Russia, particularly in St. Petersburg and Moscow. There is no known connection between Marietta Shaginyan and Paris in terms of residence.', 'True. Reason: Marietta Shaginyan was a Russian writer who lived in Paris for a significant period of her life.']"
Slovenia,continent,North America,0,Q215,P30,Q49,What is the relationship between 'Slovenia' and 'North America'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Aleksandr Solzhenitsyn,occupation,journalist,0,Q34474,P106,Q1930187,What is the relationship between 'Aleksandr Solzhenitsyn' and 'journalist'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Anatole Abragam,"languages spoken, written, or signed",French,1,Q487491,P1412,Q150,What is the relationship between 'Anatole Abragam' and 'French'?,"Anatole Abragam [languages spoken, written, or signed] French","['languages spoken, written, or signed']","languages spoken, written, or signed","['True. Reason: Anatole Abragam was a French physicist and chemist known for his work in nuclear magnetism, which suggests that he likely spoke, wrote, or signed in French.']"
Ike Turner,spouse,Elvis Presley,0,Q208871,P26,Q303,What is the relationship between 'Ike Turner' and 'Elvis Presley'?,"1. Ike Turner [collaborated with] Elvis Presley;
2. Ike Turner [musical influence on] Elvis Presley;
3. Relationship is ambiguous.","['collaborated with', 'musical influence on', 'relationship is ambiguous']",relationship is ambiguous,"['False. Reason: Ike Turner is known for his work in the R&B and blues genres, while Elvis Presley is known as the ""King of Rock and Roll"". Their music styles and careers do not overlap, hence it is unlikely that they collaborated with each other.', ""False. Reason: Ike Turner is a musician known for his contributions to rock and roll and rhythm and blues, but there is no widely known or documented evidence to suggest that he had a direct musical influence on Elvis Presley, who was a prominent figure in the rock and roll genre. Elvis Presley's influences are typically traced back to country, gospel, and R&B artists, rather than to Ike Turner."", 'relationship is ambiguous']"
Václav Havel,country of citizenship,Switzerland,0,Q36233,P27,Q39,What is the relationship between 'Václav Havel' and 'Switzerland'?,'Václav Havel' [diplomatic relation] 'Switzerland',['diplomatic relation'],relationship is ambiguous,"['False. Reason: Václav Havel was a Czech politician and Switzerland is a country, so there is no direct diplomatic relationship between an individual and a country. Diplomatic relations are typically established between countries rather than between individuals and countries.']"
Ian McEwan,religion,atheism,1,Q190379,P140,Q7066,What is the relationship between 'Ian McEwan' and 'atheism'?,'Ian McEwan' [religion] 'atheism',['religion'],religion,"['False. Reason: Ian McEwan is a British author known for his literary works, and there is no publicly available information to suggest that he specifically identifies with atheism as a religion.']"
Rihanna,occupation,businessperson,1,Q36844,P106,Q43845,What is the relationship between 'Rihanna' and 'businessperson'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Edward Said,employer,University of Chicago,0,Q201538,P108,Q131252,What is the relationship between 'Edward Said' and 'University of Chicago'?,'Edward Said' [educated at] 'University of Chicago',['educated at'],relationship is ambiguous,['True. Reason: Edward Said was indeed educated at the University of Chicago.']
Sammy Davis Jr.,record label,Decca,1,Q297816,P264,Q557632,What is the relationship between 'Sammy Davis Jr.' and 'Decca'?,1. 'Sammy Davis Jr.' [record label] 'Decca',['record label'],record label,"['True. Reason: Sammy Davis Jr. was signed to Decca Records, so the relationship between Sammy Davis Jr. and Decca in terms of a record label is true.']"
Jan Hammer,country of citizenship,Germany,0,Q366671,P27,Q183,What is the relationship between 'Jan Hammer' and 'Germany'?,'Jan Hammer' [country of citizenship] 'Germany',['country of citizenship'],relationship is ambiguous,"['True. Reason: Jan Hammer was born in Prague, Czechoslovakia (now Czech Republic) and later became a citizen of the United States, not Germany.']"
"John William Strutt, 3rd Baron Rayleigh",country of citizenship,Kingdom of Italy,0,Q83297,P27,Q172579,"What is the relationship between 'John William Strutt, 3rd Baron Rayleigh' and 'Kingdom of Italy'?","'John William Strutt, 3rd Baron Rayleigh' [diplomatic relation] 'Kingdom of Italy'",['diplomatic relation'],relationship is ambiguous,"['False. Reason: John William Strutt, 3rd Baron Rayleigh was a British physicist, so he did not have diplomatic relations with the Kingdom of Italy.']"
Latvia,member of,UNESCO,1,Q211,P463,Q7809,What is the relationship between 'Latvia' and 'UNESCO'?,'Latvia' [member of] 'UNESCO'; 'Latvia' [part of] 'UNESCO',"['member of', 'part of']",member of,"['True. Reason: Latvia is a member of UNESCO, as it is a sovereign state and a member of the United Nations Educational, Scientific and Cultural Organization (UNESCO).', 'False. Reason: Latvia is a member state of UNESCO, not a part of UNESCO.']"
State of Palestine,diplomatic relation,Holy See,1,Q219060,P530,Q159583,What is the relationship between 'State of Palestine' and 'Holy See'?,'State of Palestine' [diplomatic relation] 'Holy See',['diplomatic relation'],diplomatic relation,"['True. Reason: The State of Palestine and the Holy See have established diplomatic relations, which include the exchange of ambassadors and official visits between the two entities.']"
Chord Overstreet,country of citizenship,United Kingdom,0,Q53714,P27,Q145,What is the relationship between 'Chord Overstreet' and 'United Kingdom'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Akiko Yano,country of citizenship,Soviet Union,0,Q107424,P27,Q15180,What is the relationship between 'Akiko Yano' and 'Soviet Union'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Gilbert Bécaud,genre,blues,0,Q160433,P136,Q9759,What is the relationship between 'Gilbert Bécaud' and 'blues'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Willie Nelson,residence,Paris,0,Q206112,P551,Q90,What is the relationship between 'Willie Nelson' and 'Paris'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
John Cale,genre,dance music,0,Q45909,P136,Q316930,What is the relationship between 'John Cale' and 'dance music'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Seth MacFarlane,country of citizenship,India,0,Q188492,P27,Q668,What is the relationship between 'Seth MacFarlane' and 'India'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Kurt Cobain,country of citizenship,People's Republic of China,0,Q8446,P27,Q148,What is the relationship between 'Kurt Cobain' and 'People's Republic of China'?,'Kurt Cobain' [influenced by] 'People's Republic of China'; 'Kurt Cobain' [religion] 'People's Republic of China'; Relationship is ambiguous.,"['influenced by', 'religion', 'relationship is ambiguous']",relationship is ambiguous,"[""False. Reason: It is not common sense to say that Kurt Cobain, a musician, was influenced by the People's Republic of China in the context of music or any other aspect related to his work."", ""False. Reason: Kurt Cobain's religion is not related to the People's Republic of China."", 'relationship is ambiguous']"
Afrika Bambaataa,genre,hard rock,0,Q316872,P136,Q83270,What is the relationship between 'Afrika Bambaataa' and 'hard rock'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Václav Havel,member of,Deutsche Akademie für Sprache und Dichtung,1,Q36233,P463,Q459620,What is the relationship between 'Václav Havel' and 'Deutsche Akademie für Sprache und Dichtung'?,'Václav Havel' [member of] 'Deutsche Akademie für Sprache und Dichtung',['member of'],member of,"['False. Reason: Václav Havel was a Czech writer, philosopher, and statesman, primarily known for his political activities in Czechoslovakia and later in the Czech Republic. There is no known association or membership of him in the Deutsche Akademie für Sprache und Dichtung, which is a German academy for language and poetry.']"
Chris Martin,record label,Warner Bros. Records,0,Q712860,P264,Q843402,What is the relationship between 'Chris Martin' and 'Warner Bros. Records'?,'Chris Martin' [record label] 'Warner Bros. Records',['record label'],relationship is ambiguous,"['False. Reason: Chris Martin is known for being the lead vocalist and co-founder of the band Coldplay, which is signed with Parlophone Records, not Warner Bros. Records.']"
William Herschel,country of citizenship,Switzerland,0,Q14277,P27,Q39,What is the relationship between 'William Herschel' and 'Switzerland'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Henry Louis Le Châtelier,place of birth,Leipzig,0,Q121926,P19,Q2079,What is the relationship between 'Henry Louis Le Châtelier' and 'Leipzig'?,"""Henry Louis Le Châtelier"" [educated at] ""Leipzig""",['educated at'],relationship is ambiguous,"['False. Reason: Henry Louis Le Châtelier was actually educated at École Polytechnique in Paris, France, not Leipzig.']"
