head,relation,tail,Label,head_id,relation_id,tail_id,prompt,response,pred_relation,true_relation,verification
Arista,country,Canada,0,Q664167,P17,Q16,What is the relationship between 'Arista' and 'Canada'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Michael Cera,occupation,character actor,1,Q309555,P106,Q948329,What is the relationship between 'Michael Cera' and 'character actor'?,Michael Cera [occupation] character actor,['occupation'],occupation,"['False. Reason: Michael Cera is known for his roles in television and film, but he is not specifically known for portraying character actors. Therefore, the relationship stated is not true.']"
Kid Rock,country of citizenship,Austria,0,Q158175,P27,Q40,What is the relationship between 'Kid Rock' and 'Austria'?,Kid Rock [country of citizenship] Austria,['country of citizenship'],relationship is ambiguous,"['False. Reason: Kid Rock is an American singer-songwriter, so it is not true that he is a citizen of Austria.']"
Christina Milian,country of citizenship,India,0,Q230501,P27,Q668,What is the relationship between 'Christina Milian' and 'India'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Avicii,record label,Columbia Records,0,Q505476,P264,Q183387,What is the relationship between 'Avicii' and 'Columbia Records'?,Avicii [record label] Columbia Records,['record label'],relationship is ambiguous,"['False. Reason: Avicii was signed to PRMD Music and At Night Management, not Columbia Records.']"
Harry Connick Jr.,genre,country music,0,Q313755,P136,Q83440,What is the relationship between 'Harry Connick Jr.' and 'country music'?,Harry Connick Jr. [genre] country music,['genre'],relationship is ambiguous,"['True. Reason: Harry Connick Jr. is known for his work in jazz, pop, and big band music, not country music.']"
Donald Knuth,"languages spoken, written, or signed",Italian,0,Q17457,P1412,Q652,What is the relationship between 'Donald Knuth' and 'Italian'?,"Donald Knuth [languages spoken, written, or signed] Italian","['languages spoken, written, or signed']",relationship is ambiguous,"['False. Reason: Donald Knuth is a renowned American computer scientist, mathematician, and professor. There is no known association or information suggesting that he speaks, writes, or sign Italian.']"
Tito Jackson,country of citizenship,Spain,0,Q336222,P27,Q29,What is the relationship between 'Tito Jackson' and 'Spain'?,"Tito Jackson [languages spoken, written, or signed] Spain","['languages spoken, written, or signed']",relationship is ambiguous,"['False. Reason: Tito Jackson is a person, and people do not ""speak, write, or sign"" countries like Spain. It would be more appropriate to say that Tito Jackson speaks a language such as Spanish, but not that he speaks Spain.']"
Edvard Radzinsky,occupation,presenter,1,Q283859,P106,Q13590141,What is the relationship between 'Edvard Radzinsky' and 'presenter'?,Edvard Radzinsky [occupation] presenter,['occupation'],occupation,"['True. Reason: Edvard Radzinsky is a well-known Russian historian, playwright, and television presenter. He has been involved in presenting historical documentaries on television, so it is logical to say that his occupation includes being a presenter.']"
Yo-Yo Ma,record label,EMI,0,Q234891,P264,Q183412,What is the relationship between 'Yo-Yo Ma' and 'EMI'?,Yo-Yo Ma [record label] EMI,['record label'],relationship is ambiguous,"[""False. Reason: Yo-Yo Ma is a renowned cellist and musician, while EMI is a record label. Yo-Yo Ma's music has been released by Sony Classical, not EMI.""]"
Sri Lanka,member of,International Centre for Settlement of Investment Disputes,1,Q854,P463,Q899770,What is the relationship between 'Sri Lanka' and 'International Centre for Settlement of Investment Disputes'?,"""Sri Lanka [member of] International Centre for Settlement of Investment Disputes""",['member of'],member of,['False. Reason: Sri Lanka is not a member of the International Centre for Settlement of Investment Disputes.']
Marietta Shaginyan,place of birth,Paris,0,Q440996,P19,Q90,What is the relationship between 'Marietta Shaginyan' and 'Paris'?,Marietta Shaginyan [place of birth] Paris,['place of birth'],relationship is ambiguous,"['False. Reason: Marietta Shaginyan was born in Tiflis, which is the former name for Tbilisi, the capital of Georgia. She was not born in Paris.']"
Slovenia,continent,North America,0,Q215,P30,Q49,What is the relationship between 'Slovenia' and 'North America'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Aleksandr Solzhenitsyn,occupation,journalist,0,Q34474,P106,Q1930187,What is the relationship between 'Aleksandr Solzhenitsyn' and 'journalist'?,Aleksandr Solzhenitsyn [occupation] journalist,['occupation'],relationship is ambiguous,"['False. Reason: Aleksandr Solzhenitsyn was a Russian novelist, historian, and short story writer, not a journalist.']"
Anatole Abragam,"languages spoken, written, or signed",French,1,Q487491,P1412,Q150,What is the relationship between 'Anatole Abragam' and 'French'?,Anatole Abragam [country of citizenship] French,['country of citizenship'],"languages spoken, written, or signed",['True. Reason: Anatole Abragam is a well-known French physicist and academic who was indeed a citizen of France.']
Ike Turner,spouse,Elvis Presley,0,Q208871,P26,Q303,What is the relationship between 'Ike Turner' and 'Elvis Presley'?,Ike Turner [influenced by] Elvis Presley.,['influenced by'],relationship is ambiguous,"['False. Reason: Ike Turner did not seem to be influenced by Elvis Presley, as they were from different music genres and eras. Elvis Presley was a prominent figure in rock and roll, while Ike Turner was known for his contributions to rhythm and blues and soul music.']"
Václav Havel,country of citizenship,Switzerland,0,Q36233,P27,Q39,What is the relationship between 'Václav Havel' and 'Switzerland'?,Václav Havel [diplomatic relation] Switzerland,['diplomatic relation'],relationship is ambiguous,"['True. Reason: Václav Havel, a former President of Czechoslovakia and the Czech Republic, had diplomatic relations with Switzerland as part of his role as a head of state.']"
Ian McEwan,religion,atheism,1,Q190379,P140,Q7066,What is the relationship between 'Ian McEwan' and 'atheism'?,Ian McEwan [religion] atheism.,['religion'],religion,"[""False. Reason: Ian McEwan's religious beliefs are not commonly known, and therefore, it is not appropriate to assume that he follows atheism based on the given information.""]"
Rihanna,occupation,businessperson,1,Q36844,P106,Q43845,What is the relationship between 'Rihanna' and 'businessperson'?,Rihanna [occupation] businessperson,['occupation'],occupation,"['False. Reason: Rihanna is primarily known as a singer, songwriter, actress, and philanthropist, rather than a businessperson.']"
Edward Said,employer,University of Chicago,0,Q201538,P108,Q131252,What is the relationship between 'Edward Said' and 'University of Chicago'?,Edward Said [educated at] University of Chicago,['educated at'],relationship is ambiguous,"['False. Reason: Edward Said was actually educated at Princeton University and Harvard University, not University of Chicago.']"
Sammy Davis Jr.,record label,Decca,1,Q297816,P264,Q557632,What is the relationship between 'Sammy Davis Jr.' and 'Decca'?,Sammy Davis Jr. [record label] Decca.,['record label'],record label,"['True. Reason: Sammy Davis Jr. was signed to Decca Records in the early 1950s, which was one of the major record labels at that time.']"
Jan Hammer,country of citizenship,Germany,0,Q366671,P27,Q183,What is the relationship between 'Jan Hammer' and 'Germany'?,Jan Hammer [country of citizenship] Germany,['country of citizenship'],relationship is ambiguous,['False. Reason: Jan Hammer is not a citizen of Germany. Jan Hammer is a Czech-American musician who was born in Czechoslovakia (now Czech Republic) and later became a naturalized citizen of the United States.']
"John William Strutt, 3rd Baron Rayleigh",country of citizenship,Kingdom of Italy,0,Q83297,P27,Q172579,"What is the relationship between 'John William Strutt, 3rd Baron Rayleigh' and 'Kingdom of Italy'?","John William Strutt, 3rd Baron Rayleigh [visited] Kingdom of Italy",['visited'],relationship is ambiguous,"['False. Reason: John William Strutt, 3rd Baron Rayleigh was a British scientist and the Kingdom of Italy is a country, so it is unlikely that he visited the entire Kingdom of Italy as a whole entity. It is more plausible that he visited specific locations or cities within the Kingdom of Italy.']"
Latvia,member of,UNESCO,1,Q211,P463,Q7809,What is the relationship between 'Latvia' and 'UNESCO'?,Latvia [member of] UNESCO,['member of'],member of,"['False. Reason: Latvia is a member of UNESCO, as it joined the organization in 1992.']"
State of Palestine,diplomatic relation,Holy See,1,Q219060,P530,Q159583,What is the relationship between 'State of Palestine' and 'Holy See'?,State of Palestine [diplomatic relation] Holy See,['diplomatic relation'],diplomatic relation,['False. Reason: The State of Palestine does not have official diplomatic relations with the Holy See.']
Chord Overstreet,country of citizenship,United Kingdom,0,Q53714,P27,Q145,What is the relationship between 'Chord Overstreet' and 'United Kingdom'?,Chord Overstreet [nationality] United Kingdom.,['nationality'],relationship is ambiguous,"['False. Reason: Chord Overstreet is an American actor and singer, not from the United Kingdom.']"
Akiko Yano,country of citizenship,Soviet Union,0,Q107424,P27,Q15180,What is the relationship between 'Akiko Yano' and 'Soviet Union'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Gilbert Bécaud,genre,blues,0,Q160433,P136,Q9759,What is the relationship between 'Gilbert Bécaud' and 'blues'?,Gilbert Bécaud [genre] blues.,['genre'],relationship is ambiguous,"['False. Reason: Gilbert Bécaud is a French singer-songwriter known for his chanson style, not for blues music.']"
Willie Nelson,residence,Paris,0,Q206112,P551,Q90,What is the relationship between 'Willie Nelson' and 'Paris'?,Willie Nelson [performed in] Paris.,['performed in'],relationship is ambiguous,"['False. Reason: Willie Nelson is a country music singer from the United States, and there is no common knowledge or specific information indicating that he performed in Paris.']"
John Cale,genre,dance music,0,Q45909,P136,Q316930,What is the relationship between 'John Cale' and 'dance music'?,John Cale [genre] dance music.,['genre'],relationship is ambiguous,"['False. Reason: John Cale is a musician known for his work in the rock and experimental music genres, not specifically for dance music.']"
Seth MacFarlane,country of citizenship,India,0,Q188492,P27,Q668,What is the relationship between 'Seth MacFarlane' and 'India'?,"Seth MacFarlane [languages spoken, written, or signed] India","['languages spoken, written, or signed']",relationship is ambiguous,"['False. Reason: Seth MacFarlane is an American actor, animator, writer, producer, and singer, known for creating popular animated TV shows like ""Family Guy"". He is not known to have any direct linguistic connection or relationship with India.']"
Kurt Cobain,country of citizenship,People's Republic of China,0,Q8446,P27,Q148,What is the relationship between 'Kurt Cobain' and 'People's Republic of China'?,Kurt Cobain [influenced by] People's Republic of China.,['influenced by'],relationship is ambiguous,"[""False. Reason: Kurt Cobain, as a musician and songwriter, is unlikely to have been directly influenced by the People's Republic of China in terms of music or artistic style.""]"
Afrika Bambaataa,genre,hard rock,0,Q316872,P136,Q83270,What is the relationship between 'Afrika Bambaataa' and 'hard rock'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Václav Havel,member of,Deutsche Akademie für Sprache und Dichtung,1,Q36233,P463,Q459620,What is the relationship between 'Václav Havel' and 'Deutsche Akademie für Sprache und Dichtung'?,Václav Havel [member of] Deutsche Akademie für Sprache und Dichtung.,['member of'],member of,"['False. Reason: Václav Havel was a Czech playwright, essayist, and dissident, and he was not a member of Deutsche Akademie für Sprache und Dichtung, which is a German institution for language and literature.']"
Chris Martin,record label,Warner Bros. Records,0,Q712860,P264,Q843402,What is the relationship between 'Chris Martin' and 'Warner Bros. Records'?,Chris Martin [record label] Warner Bros. Records,['record label'],relationship is ambiguous,"['False. Reason: Chris Martin is primarily known as the lead singer of the band Coldplay, and Coldplay is signed to Parlophone, not Warner Bros. Records.']"
William Herschel,country of citizenship,Switzerland,0,Q14277,P27,Q39,What is the relationship between 'William Herschel' and 'Switzerland'?,William Herschel [residence] Switzerland.,['residence'],relationship is ambiguous,"['False. Reason: William Hersechel was a German-born British astronomer who spent most of his life in England, not in Switzerland.']"
Henry Louis Le Châtelier,place of birth,Leipzig,0,Q121926,P19,Q2079,What is the relationship between 'Henry Louis Le Châtelier' and 'Leipzig'?,Henry Louis Le Châtelier [educated at] Leipzig,['educated at'],relationship is ambiguous,['False. Reason: Henry Louis Le Châtelier was not educated at Leipzig. He was a French chemist who studied at the Collège Rollin and later at the Collège de France in Paris.']
United States of America,head of state,Donald Trump,1,Q30,P35,Q22686,What is the relationship between 'United States of America' and 'Donald Trump'?,Donald Trump [country of citizenship] United States of America,['country of citizenship'],head of state,"['True. Reason: Donald Trump is a citizen of the United States of America, so the relationship ""country of citizenship"" between the United States of America and Donald Trump is true based on common sense.']"
Charlotte Gainsbourg,"languages spoken, written, or signed",Latin,0,Q276005,P1412,Q397,What is the relationship between 'Charlotte Gainsbourg' and 'Latin'?,"Charlotte Gainsbourg [languages spoken, written, or signed] Latin","['languages spoken, written, or signed']",relationship is ambiguous,"['False. Reason: Charlotte Gainsbourg is a contemporary French actress and singer, known for her work in French and English language films. There is no known information or common sense that suggests she speaks, writes, or signs in Latin.']"
Vladislav Krapivin,occupation,writer,1,Q308711,P106,Q36180,What is the relationship between 'Vladislav Krapivin' and 'writer'?,Vladislav Krapivin [occupation] writer,['occupation'],occupation,"[""True. Reason: Vladisljson Krapivin is a writer known for his works in the field of children's literature.""]"
Curtis Mayfield,occupation,pianist,1,Q310170,P106,Q486748,What is the relationship between 'Curtis Mayfield' and 'pianist'?,Curtis Mayfield [instrument] pianist,['instrument'],occupation,"['False. Reason: Curtis Mayfield was a singer, songwriter, and guitarist, but not specifically known as a pianist.']"
William Faulkner,country of citizenship,Austria,0,Q38392,P27,Q40,What is the relationship between 'William Faulkner' and 'Austria'?,William Faulkner [visited] Austria.,['visited'],relationship is ambiguous,"['False. Reason: William Faulkner, an American author, is not known to have visited Austria in his lifetime.']"
Hulk Hogan,genre,traditional heavy metal,0,Q44176,P136,Q1133657,What is the relationship between 'Hulk Hogan' and 'traditional heavy metal'?,Hulk Hogan [genre] traditional heavy metal,['genre'],relationship is ambiguous,"['False. Reason: Hulk Hogan is a professional wrestler and actor, not a musician. He is not associated with the genre of traditional heavy metal.']"
Nikolay Semyonov,residence,Saint Petersburg,1,Q48990,P551,Q656,What is the relationship between 'Nikolay Semyonov' and 'Saint Petersburg'?,Nikolay Semyonov [place of birth] Saint Petersburg.,['place of birth'],residence,"['True. Reason: Nikolay Semyonov, a Russian chemist, was indeed born in Saint Petersburg, as verified information does have a place called Saint Petersburg, and it is plausible for an individual to be born in a specific place.']"
Germany,diplomatic relation,Burkina Faso,1,Q183,P530,Q965,What is the relationship between 'Germany' and 'Burkina Faso'?,Germany [country] Burkina Faso.,['country'],diplomatic relation,"['True. Reason: Both Germany and Burkina Faso are countries, so the relationship ""Germany is a country in which Burkina Faso is also a country"" is true based on common knowledge.']"
Romain Rolland,cause of death,tuberculosis,1,Q47162,P509,Q12204,What is the relationship between 'Romain Rolland' and 'tuberculosis'?,Romain Rolland [medical condition] tuberculosis.,['medical condition'],cause of death,"['True. Reason: Romain Rolland had tuberculosis, which is a well-known fact documented in historical records.']"
Gottfried Wilhelm Leibniz,occupation,politician,0,Q9047,P106,Q82955,What is the relationship between 'Gottfried Wilhelm Leibniz' and 'politician'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Finland,diplomatic relation,Slovenia,1,Q33,P530,Q215,What is the relationship between 'Finland' and 'Slovenia'?,"The relationship between Finland and Slovenia is ""diplomatic relation"".",['relationship is ambiguous'],diplomatic relation,['relationship is ambiguous']
Albert Einstein,religion,agnosticism,1,Q937,P140,Q288928,What is the relationship between 'Albert Einstein' and 'agnosticism'?,Albert Einstein [religious stance] agnosticism,['religious stance'],religion,"['True. Reason: Albert Einstein had mentioned in many of his writings and speeches that he had an agnostic religious stance, stating that he did not believe in a personal God but rather in a higher power or cosmic spirit.']"
Kenny Rogers,country of citizenship,Spain,0,Q217160,P27,Q29,What is the relationship between 'Kenny Rogers' and 'Spain'?,Kenny Rogers [country of citizenship] Spain,['country of citizenship'],relationship is ambiguous,"['False. Reason: Kenny Rogers, the American singer and songwriter, is not a citizen of Spain. He is a native of the United States and holds American citizenship.']"
Slavoj Žižek,occupation,university teacher,1,Q184750,P106,Q1622272,What is the relationship between 'Slavoj Žižek' and 'university teacher'?,Slavoj Žižek [occupation] university teacher,['occupation'],occupation,"['True. Reason: Slavoj Žižek is a Slovenian philosopher and cultural critic who is known for his work as a university professor and lecturer. He has held academic positions at several universities, including the University of Ljubljana, The New School in New York, and the University of London.']"
Prince,influenced by,Little Richard,1,Q7542,P737,Q82222,What is the relationship between 'Prince' and 'Little Richard'?,Prince [influenced by] Little Richard,['influenced by'],influenced by,"['True. Reason: Little Richard was a highly influential musician in the development of rock and roll music, and many artists, including Prince, have cited him as a significant influence on their own music.']"
Malaysia,diplomatic relation,United States of America,1,Q833,P530,Q30,What is the relationship between 'Malaysia' and 'United States of America'?,Malaysia [country] United States of America,['country'],diplomatic relation,['True. Reason: Malaysia and the United States of America are both countries.']
Mary Pickford,spouse,Howard Hughes,0,Q104109,P26,Q189081,What is the relationship between 'Mary Pickford' and 'Howard Hughes'?,Mary Pickford [unmarried partner] Howard Hughes,['unmarried partner'],relationship is ambiguous,"['False. Reason: Mary Pickford was married to Douglas Fairbanks at the time when Howard Hughes was active in Hollywood, so it is not possible for her to have been unmarried partners with Howard Hughes.']"
Italy,diplomatic relation,Afghanistan,1,Q38,P530,Q889,What is the relationship between 'Italy' and 'Afghanistan'?,Italy [country] Afghanistan,['country'],diplomatic relation,"[""False. Reason: Italy and Afghanistan are separate countries, so they cannot have a 'country' relationship with each other.""]"
Snoop Dogg,genre,jazz,0,Q6096,P136,Q8341,What is the relationship between 'Snoop Dogg' and 'jazz'?,Snoop Dogg [genre] jazz,['genre'],relationship is ambiguous,"['False. Reason: Snoop Dogg is primarily known for his work in the genres of hip hop and rap, not jazz.']"
Karl Lachmann,educated at,Leipzig University,1,Q213662,P69,Q154804,What is the relationship between 'Karl Lachmann' and 'Leipzig University'?,Karl Lachmann [educated at] Leipzig University.,['educated at'],educated at,"['True. Reason: Karl Lachmann was a German philologist who studied at Leipzig University, therefore it is true that he was educated at Leipzig University.']"
Alexis de Tocqueville,occupation,sociologist,1,Q140694,P106,Q2306091,What is the relationship between 'Alexis de Tocqueville' and 'sociologist'?,Alexis de Tocqueville [occupation] sociologist,['occupation'],occupation,['True. Reason: Alexis de Tocqueville was a French political thinker and historian who is widely regarded as one of the early sociologists due to his works on American society.']
Senegal,member of,World Trade Organization,1,Q1041,P463,Q7825,What is the relationship between 'Senegal' and 'World Trade Organization'?,Senegal [member of] World Trade Organization.,['member of'],member of,"['True. Reason: Senegal is a member of the World Trade Organization, which is a fact commonly known and documented.']"
Finland,member of,Multilateral Investment Guarantee Agency,1,Q33,P463,Q1043527,What is the relationship between 'Finland' and 'Multilateral Investment Guarantee Agency'?,Relationship is ambiguous.,['relationship is ambiguous'],member of,['relationship is ambiguous']
Robin Gibb,country of citizenship,Trinidad and Tobago,0,Q188482,P27,Q754,What is the relationship between 'Robin Gibb' and 'Trinidad and Tobago'?,"""Robin Gibb [citizenship] Trinidad and Tobago""",['citizenship'],relationship is ambiguous,['False. Reason: Robin Gibb was a British singer-songwriter and his primary citizenship was British. There is no known relationship between Robin Gibb and Trinidad and Tobago in terms of citizenship.']
Joseph Brodsky,"languages spoken, written, or signed",Russian,1,Q862,P1412,Q7737,What is the relationship between 'Joseph Brodsky' and 'Russian'?,Joseph Brodsky [country of citizenship] Russian,['country of citizenship'],"languages spoken, written, or signed","['True. Reason: Joseph Brodsky was a Russian-born poet and essayist who held Russian citizenship before emigrating to the United States, therefore he was a citizen of Russia.']"
Bertolt Brecht,occupation,novelist,0,Q38757,P106,Q6625963,What is the relationship between 'Bertolt Brecht' and 'novelist'?,Bertolt Brecht [occupation] novelist,['occupation'],relationship is ambiguous,"['False. Reason: Bertolt Brecht was a playwright and a poet, not a novelist.']"
Leopold von Ranke,educated at,Humboldt University of Berlin,0,Q77184,P69,Q152087,What is the relationship between 'Leopold von Ranke' and 'Humboldt University of Berlin'?,Leopold von Ranke [educated at] Humboldt University of Berlin,['educated at'],relationship is ambiguous,"['True. Reason: Leopold von Ranke, a prominent German historian, was indeed educated at Humboldt University of Berlin where he studied history and theology.']"
David Crosby,occupation,pianist,0,Q370560,P106,Q486748,What is the relationship between 'David Crosby' and 'pianist'?,David Crosby [genre] pianist,['genre'],relationship is ambiguous,"['False. Reason: David Crosby is a singer-songwriter and guitarist, not a pianist.']"
Alexis de Tocqueville,country of citizenship,Austria,0,Q140694,P27,Q40,What is the relationship between 'Alexis de Tocqueville' and 'Austria'?,Alexis de Tocqueville [visited] Austria.,['visited'],relationship is ambiguous,"['False. Reason: Alexis de Tocqueville, a French political thinker and historian, is known for his travels to the United States and not to Austria.']"
Denmark,diplomatic relation,Georgia,1,Q35,P530,Q230,What is the relationship between 'Denmark' and 'Georgia'?,Denmark [country] Georgia.,['country'],diplomatic relation,"['False. Reason: Denmark and Georgia are both countries, but they are not adjacent to each other or have any direct political or geographical relationship that would typically be described as a country-to-country relationship in a knowledge graph.']"
Ernst Troeltsch,country of citizenship,Hungary,0,Q60285,P27,Q28,What is the relationship between 'Ernst Troeltsch' and 'Hungary'?,Ernst Troeltsch [influenced by] Hungary,['influenced by'],relationship is ambiguous,"['False. Reason: Ernst Troeltsch was a German theologian, philosopher, and sociologist who was not influenced by Hungary.']"
Argentina,diplomatic relation,Australia,1,Q414,P530,Q408,What is the relationship between 'Argentina' and 'Australia'?,Argentina [continent] Australia,['continent'],diplomatic relation,"['False. Reason: Argentina and Australia are both countries that are located in the same continent, which is South America in the case of Argentina and Oceania in the case of Australia. They do not share a direct continent-to-continent relationship.']"
Samuel R. Delany,occupation,author,1,Q438164,P106,Q482980,What is the relationship between 'Samuel R. Delany' and 'author'?,Samuel R. Delany [occupation] author.,['occupation'],occupation,"['True. Reason: Samuel R. Delany is a well-known science fiction author, known for works such as ""Dhalgren"" and ""Babel-17"".']"
Turkey,member of,Treaty on Open Skies,1,Q43,P463,Q1928989,What is the relationship between 'Turkey' and 'Treaty on Open Skies'?,Turkey [signatory] Treaty on Open Skies,['signatory'],member of,['True. Reason: Turkey is a signatory of the Treaty on Open Skies.']
Dudley Moore,occupation,composer,1,Q310343,P106,Q36834,What is the relationship between 'Dudley Moore' and 'composer'?,Dudley Moore [occupation] composer,['occupation'],occupation,"['False. Reason: Dudley Moore was not primarily known for being a composer; he was an actor, comedian, and musician, but his main occupation was not a composer.']"
Ilya Ilf,country of citizenship,Russian Empire,1,Q471443,P27,Q34266,What is the relationship between 'Ilya Ilf' and 'Russian Empire'?,Ilya Ilf [place of birth] Russian Empire,['place of birth'],country of citizenship,"['True. Reason: Ilya Ilf was born in Odessa, which was part of the Russian Empire at the time of his birth in 1897.']"
Billy Connolly,occupation,film actor,1,Q298838,P106,Q10800557,What is the relationship between 'Billy Connolly' and 'film actor'?,Billy Connolly [occupation] film actor,['occupation'],occupation,"['False. Reason: Billy Connolly is a Scottish comedian, musician, presenter, and actor, not specifically a film actor.']"
Donny Hathaway,genre,pop music,0,Q507864,P136,Q37073,What is the relationship between 'Donny Hathaway' and 'pop music'?,Donny Hathaway [genre] pop music,['genre'],relationship is ambiguous,"['False. Reason: Donny Hathaway is primarily known for his contributions to soul music, rather than pop music. His style and music are more closely associated with soul and R&B genres.']"
Georgia,member of,Organization for Security and Co-operation in Europe,1,Q230,P463,Q81299,What is the relationship between 'Georgia' and 'Organization for Security and Co-operation in Europe'?,Georgia [member of] Organization for Security and Co-operation in Europe.,['member of'],member of,['True. Reason: Georgia is indeed a member of the Organization for Security and Co-operation in Europe (OSCE).']
Richard Sennett,influenced by,John Ruskin,0,Q450412,P737,Q179126,What is the relationship between 'Richard Sennett' and 'John Ruskin'?,Richard Sennett [influenced by] John Ruskin,['influenced by'],relationship is ambiguous,"[""True. Reason: Richard Sennett, a sociologist and historian, has acknowledged John Ruskin as one of his major influences in his works. Ruskin's ideas on craftsmanship, architecture, and social issues have had a significant impact on Sennett's writing and academic contributions.""]"
Nick Cannon,occupation,voice actor,1,Q348533,P106,Q2405480,What is the relationship between 'Nick Cannon' and 'voice actor'?,Nick Cannon [occupation] voice actor,['occupation'],occupation,"['False. Reason: Nick Cannon is known for being a rapper, actor, comedian, television host, and producer, but not specifically a voice actor.']"
Saint Petersburg,continent,Asia,0,Q656,P30,Q48,What is the relationship between 'Saint Petersburg' and 'Asia'?,Saint Petersburg [located in] Asia,['located in'],relationship is ambiguous,"['False. Reason: Saint Petersburg is located in Europe, not Asia.']"
Fergie,occupation,television actor,1,Q180004,P106,Q10798782,What is the relationship between 'Fergie' and 'television actor'?,Fergie [occupation] television actor,['occupation'],occupation,['False. Reason: Fergie is primarily known as a singer and not as a television actor.']
South Africa,continent,North America,0,Q258,P30,Q49,What is the relationship between 'South Africa' and 'North America'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Nick Cannon,spouse,Katy Perry,0,Q348533,P26,Q42493,What is the relationship between 'Nick Cannon' and 'Katy Perry'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Saint Petersburg,named after,Ivan Goncharov,0,Q656,P138,Q189665,What is the relationship between 'Saint Petersburg' and 'Ivan Goncharov'?,Ivan Goncharov [place of birth] Saint Petersburg,['place of birth'],relationship is ambiguous,"['False. Reason: Ivan Goncharov was born in Simbirsk, not in Saint Petersburg.']"
Buckminster Fuller,place of death,Los Angeles,1,Q102289,P20,Q65,What is the relationship between 'Buckminster Fuller' and 'Los Angeles'?,Buckminster Fuller [residence] Los Angeles,['residence'],place of death,"['False. Reason: Buckminster Fuller is known to have lived in Carbondale, Illinois, and not in Los Angeles.']"
Lisa Lopes,record label,Atlantic Records,0,Q233541,P264,Q202440,What is the relationship between 'Lisa Lopes' and 'Atlantic Records'?,Lisa Lopes [record label] Atlantic Records,['record label'],relationship is ambiguous,"['True. Reason: Lisa Lopes was a member of the group TLC, which was signed to the record label Atlantic Records.']"
Robert Musil,occupation,screenwriter,1,Q78487,P106,Q28389,What is the relationship between 'Robert Musil' and 'screenwriter'?,Robert Musil [occupation] screenwriter,['occupation'],occupation,"['False. Reason: Robert Musil was actually an Austrian novelist, playwright, and essayist, known for his renowned novel ""The Man Without Qualities"". He was not known for his work as a screenwriter.']"
Moby,country of citizenship,India,0,Q14045,P27,Q668,What is the relationship between 'Moby' and 'India'?,Moby [country of citizenship] India,['country of citizenship'],relationship is ambiguous,"['False. Reason: Moby is an American musician, not from India.']"
Nelly Furtado,occupation,musician,1,Q80424,P106,Q639669,What is the relationship between 'Nelly Furtado' and 'musician'?,Nelly Furtado [occupation] musician,['occupation'],occupation,"['True. Reason: Nelly Furtado is a well-known singer and songwriter, which falls under the occupation of a musician.']"
Heinrich Wilhelm Olbers,member of,French Academy of Sciences,1,Q75828,P463,Q188771,What is the relationship between 'Heinrich Wilhelm Olbers' and 'French Academy of Sciences'?,Heinrich Wilhelm Olbers [member of] French Academy of Sciences,['member of'],member of,"['False. Reason: Heinrich Wilhelm Olbers was a German astronomer and physicist, therefore he was not a member of the French Academy of Sciences.']"
Marcel Proust,country of citizenship,Poland,0,Q7199,P27,Q36,What is the relationship between 'Marcel Proust' and 'Poland'?,Marcel Proust [influenced by] Poland,['influenced by'],relationship is ambiguous,"['False. Reason: Marcel Proust was a French novelist, essayist, and critic known for his monumental novel ""In Search of Lost Time."" There is no direct relationship between Marcel Proust and Poland in terms of being influenced by the country.']"
Nazi Germany,official language,Spanish,0,Q7318,P37,Q1321,What is the relationship between 'Nazi Germany' and 'Spanish'?,Nazi Germany [diplomatic relation] Spanish,['diplomatic relation'],relationship is ambiguous,"[""False. Reason: Nazi Germany had hostile relations with Spain during World War II, marked by Spain's neutrality in the conflict and rejection of Nazi influence.""]"
Stephen Jay Gould,educated at,Yale University,0,Q180619,P69,Q49112,What is the relationship between 'Stephen Jay Gould' and 'Yale University'?,Stephen Jay Gould [educated at] Yale University,['educated at'],relationship is ambiguous,"['True. Reason: Stephen Jay Gould was indeed educated at Yale University, where he earned his undergraduate degree in geology in 1963.']"
Marshall Islands,member of,United Nations,1,Q709,P463,Q1065,What is the relationship between 'Marshall Islands' and 'United Nations'?,Marshall Islands [member of] United Nations.,['member of'],member of,['True. Reason: Marshall Islands is a sovereign nation and a member of the United Nations.']
Christina Aguilera,occupation,musician,1,Q41594,P106,Q639669,What is the relationship between 'Christina Aguilera' and 'musician'?,Christina Aguilera [occupation] musician,['occupation'],occupation,"['True. Reason: Christina Aguilera is a well-known singer and performer, which falls under the occupation of a musician.']"
